Date,Open,High,Low,Close,AdjClose,TotalVolume
5/3/2005,111.03,114.19,110.77,113.2,,17797914
5/4/2005,113.73,115.05,113.61,114.36,,12173708
5/5/2005,114.42,114.42,113.05,113.6,,7516776
5/6/2005,114.31,114.74,113.34,114.12,,6770910
5/9/2005,114.11,114.36,112.82,113.12,,5538129
5/10/2005,112.84,114.01,112.47,114.01,,6348834
5/11/2005,114.6,116.1,114.08,115.76,,11479923
5/12/2005,115.52,116.23,114.21,114.47,,8957683
5/13/2005,114.7,115.66,113.77,114.73,,7416107
5/16/2005,114.95,115.92,114.4,115.64,,5767655
5/17/2005,115.39,116.84,115.21,116.68,,7808839
5/18/2005,116.92,120.1,116.87,119.7,,12316818
5/19/2005,120.29,120.7,119.25,119.71,,9719025
5/20/2005,120.72,120.95,119.94,120.92,,8175393
5/23/2005,121.7,129.18,121.47,127.85,,21444448
5/24/2005,128.6,132.85,126.87,128.12,,29121832
5/25/2005,126.49,130.62,125.44,130.53,,18157436
5/26/2005,130.61,132.01,129.28,129.73,,13554038
5/27/2005,130.36,133.15,129.75,133.13,,12190561
5/31/2005,134.85,139.33,134.82,138.77,,22277428
6/1/2005,141.74,146.59,141.15,144.14,,35253352
6/2/2005,144.5,145.03,142.44,144.09,,17984840
6/3/2005,143.53,144.79,138.84,140.27,,18815956
6/6/2005,141.33,147.02,141.05,145.61,,22599500
6/7/2005,148.69,149.94,145.29,146.7,,24340436
6/8/2005,146.57,146.74,139.13,139.92,,25822064
6/9/2005,142.5,144.39,140.42,143.29,,16457373
6/10/2005,143.63,143.78,140.15,141.39,,12721422
6/13/2005,140.05,142.23,138.39,141.51,,12819732
6/14/2005,139.43,140.76,139.01,139.31,,10127384
6/15/2005,137.63,138.78,133.84,137.53,,20943444
6/16/2005,137.26,139.28,136.67,138.85,,12469496
6/17/2005,139.64,140.29,138.08,140.29,,10445283
6/20/2005,138.18,143.98,136,143.49,,21051350
6/21/2005,144.17,145.29,142.62,144.06,,15153375
6/22/2005,144.98,146.3,144.47,144.79,,10557675
6/23/2005,144.14,147.55,143.39,145,,14083550
6/24/2005,145.59,149.14,144.93,148.77,,20177442
6/27/2005,149.59,152.38,147.07,152.2,,17883066
6/28/2005,153.29,154.77,151.15,151.15,,19082148
6/29/2005,151.4,152.34,146.22,146.5,,18320176
6/30/2005,147.31,149.61,145.66,147.22,,15103830
7/1/2005,147.66,148.26,144.75,145.77,,9234756
7/5/2005,146.19,148.13,145.26,148,,7498527
7/6/2005,148.79,148.94,145.83,145.9,,8037169
7/7/2005,144.84,148.04,144.39,147.91,,10684827
7/8/2005,148.27,148.89,147.17,148.26,,7459423
7/11/2005,148.34,148.44,145.65,146.82,,8414373
7/12/2005,146.84,147.34,145.61,146.03,,5872887
7/13/2005,146.4,149.76,146.19,149.57,,11460650
7/14/2005,152.82,153.52,150.18,150.59,,10696485
7/15/2005,150.77,151.85,150.04,150.74,,8459090
7/18/2005,150.15,151.1,149.02,149.92,,6226588
7/19/2005,151.2,155.33,151.05,155.1,,12774227
7/20/2005,152.93,156.46,151.05,156.15,,14365156
7/21/2005,157.18,159.05,155.76,157.12,,21291788
7/22/2005,153.33,154.77,148.31,151.35,,23448412
7/25/2005,151.34,151.79,147.62,148.07,,9660843
7/26/2005,147.65,149.14,146.19,148.19,,9839432
7/27/2005,149.01,149.26,146.34,148.61,,7369857
7/28/2005,148.85,148.85,146.78,146.89,,5930844
7/29/2005,146.21,146.56,143.63,144.02,,8374949
8/1/2005,144.2,146.39,144.19,145.95,,5668989
8/2/2005,145.94,149.91,145.7,149.74,,7301442
8/3/2005,149.14,150.01,147.94,148.79,,5939351
8/4/2005,147.92,149.64,147.77,149.01,,5318709
8/5/2005,148.89,149.4,145.8,146.32,,5954926
8/8/2005,146.94,147.97,145.39,145.77,,4488996
8/9/2005,146.12,146.48,144.39,145.93,,5783987
8/10/2005,145.79,146.31,142.58,142.98,,7003074
8/11/2005,143.08,143.43,140.45,142.16,,7517646
8/12/2005,141.82,145.24,140.96,145,,6594985
8/15/2005,145.04,146.53,142.02,142.14,,8177102
8/16/2005,142.58,144.03,141.81,142.96,,7114089
8/17/2005,142.89,143.42,142.14,142.69,,3894753
8/18/2005,138.09,140.39,137.63,140.13,,11945084
8/19/2005,140.63,140.86,139.95,140.14,,5612914
8/22/2005,140.76,140.87,136.81,137.14,,6881151
8/23/2005,138.21,140.01,137.19,139.93,,5846664
8/24/2005,138.92,142.51,138.36,141.42,,8596213
8/25/2005,141.41,142.14,140.12,141.43,,4377971
8/26/2005,141.88,142.65,141.47,141.93,,3756000
8/29/2005,141.26,144.7,141.26,144.36,,5907365
8/30/2005,143.83,144.9,143.08,143.77,,4792410
8/31/2005,144.25,144.39,142.32,143.14,,5036499
9/1/2005,143.09,143.89,142.64,143.26,,2742784
9/2/2005,143.39,145.14,143.36,144.36,,3435233
9/6/2005,144.64,144.84,143.54,143.69,,4214975
9/7/2005,143.08,147.89,142.78,147.58,,7501491
9/8/2005,147.56,149.79,146.82,147.84,,6614790
9/9/2005,148.78,149.69,148.42,149.69,,4468241
9/12/2005,151.02,155.86,150.65,155.02,,10392015
9/13/2005,154.65,157.92,153.23,155.99,,10307401
9/14/2005,154.51,156.79,150.3,151.65,,11286140
9/15/2005,149.91,153.52,149.1,151.46,,15472402
9/16/2005,152.16,152.4,150.08,150.25,,7582013
9/19/2005,150.65,153.15,150.5,152.04,,5763979
9/20/2005,153.22,155.8,152.76,154.1,,9405622
9/21/2005,154.35,157.03,153.13,156.1,,10127489
9/22/2005,155.9,159.76,155.24,155.84,,13010352
9/23/2005,156.65,158.76,156.45,157.83,,8486213
9/26/2005,159.9,160.63,156.43,157.29,,9896294
9/27/2005,157.63,159.36,156.84,157.12,,6876755
9/28/2005,157.26,157.7,152.95,153.15,,8001283
9/29/2005,153.49,155.51,153.19,154.96,,5616217
9/30/2005,157.26,158.9,156.3,158.38,,9171299
10/3/2005,156.97,160.21,156.55,159.49,,9164380
10/4/2005,160.13,160.8,155.52,155.65,,9145274
10/5/2005,156.5,157.6,154.15,155.51,,8330347
10/6/2005,157.22,157.39,155.2,156.53,,8031100
10/7/2005,157.55,158.49,155.42,156.65,,6770813
10/10/2005,156.81,157.56,154.72,155.48,,5573750
10/11/2005,155.46,156.48,152.58,153.2,,8555741
10/12/2005,152.75,153.74,149.64,150.63,,9308530
10/13/2005,151.15,151.15,145.48,148.86,,10567915
10/14/2005,150.1,150.26,146.41,148.21,,8520588
10/17/2005,148.89,152.75,147.42,152.65,,7570244
10/18/2005,152.63,154.13,151.52,151.79,,7083351
10/19/2005,152.15,155.09,152.13,154.5,,7014755
10/20/2005,155.15,155.72,150.75,151.75,,14281852
10/21/2005,173.07,173.38,166.66,170.11,,22897490
10/24/2005,171.85,174.82,171.26,174.49,,9462011
10/25/2005,173.06,173.87,171.6,173.62,,6902192
10/26/2005,173.31,178.17,173.26,177.89,,9237425
10/27/2005,178.47,178.72,176.01,176.7,,5152474
10/28/2005,177.81,179.65,177.68,179.26,,5988235
10/31/2005,180.29,187.56,179.93,186.25,,14349800
11/1/2005,186.11,192.14,184.68,189.87,,16370713
11/2/2005,191.04,192.69,188.77,190.02,,10687615
11/3/2005,191.39,193.48,190.87,193.16,,7448384
11/4/2005,195.18,196.08,192.91,195.4,,8824846
11/7/2005,197.74,198.93,196.26,197.71,,9591457
11/8/2005,197.32,197.99,194.48,195.14,,7897478
11/9/2005,193.52,194.33,189.2,189.76,,10473628
11/10/2005,189.36,195.86,188.9,195.74,,9128653
11/11/2005,197.75,198.64,194.61,195.39,,7063895
11/14/2005,196.25,199.3,195.95,198.68,,7807857
11/15/2005,197.38,198.69,195.66,196.59,,8627392
11/16/2005,198.29,199.62,197.25,199.27,,8719016
11/17/2005,201.09,202.1,199.96,201.92,,9219270
11/18/2005,201.94,202.45,200.12,200.3,,7025691
11/21/2005,199.78,205.19,196.94,204.88,,10335092
11/22/2005,204.52,208.86,203.31,208.44,,9600241
11/23/2005,208.72,212.57,208.09,211.63,,10084913
11/25/2005,213.1,214.58,212.86,214.52,,4840017
11/28/2005,215.12,215.83,211.42,211.95,,11008320
11/29/2005,212.44,213.41,201.26,201.97,,21495924
11/30/2005,202.33,204.42,197.97,202.65,,15596530
12/1/2005,204.8,207.92,204.34,207.25,,9744804
12/2/2005,208.67,209.97,207.13,209.05,,7543423
12/5/2005,208.7,208.95,202.34,203.12,,10294635
12/6/2005,204.55,208.41,201.04,202.47,,15125295
12/7/2005,203.28,203.55,199.7,202.31,,11665835
12/8/2005,202.85,205.52,201.52,205.52,,8910050
12/9/2005,207.7,208.09,204.48,204.8,,7666076
12/12/2005,207.52,207.81,205.17,206.51,,6950693
12/13/2005,206.45,209.2,206.02,208.95,,8163779
12/14/2005,208.72,210.07,207.95,209.68,,6630334
12/15/2005,209.76,211.77,208.45,211.47,,6045839
12/16/2005,212.88,216.46,211.58,215.28,,16330482
12/19/2005,216.31,223.32,210.26,212.51,,21942640
12/20/2005,214.14,216.31,212.54,215.08,,10084650
12/21/2005,216.99,218.64,210.56,213.37,,11221892
12/22/2005,216.09,216.64,213.17,216.23,,7550670
12/23/2005,216.28,216.46,214.6,215.67,,4595093
12/27/2005,216.14,216.14,211.58,212.53,,6705231
12/28/2005,212.38,214.1,210.83,213.55,,7119624
12/29/2005,214.2,214.57,209.79,210.28,,6949966
12/30/2005,208.84,209.31,207.07,207.63,,7587928
1/3/2006,211.46,218.05,209.31,217.83,,13137450
1/4/2006,222.17,224.7,220.09,222.84,,15292353
1/5/2006,223.22,225.99,220.96,225.84,,10815661
1/6/2006,228.66,235.48,226.84,233.06,,17759520
1/9/2006,233.43,236.93,230.69,233.68,,12795837
1/10/2006,232.43,235.35,231.24,235.11,,9104719
1/11/2006,235.86,237.79,234.82,236.04,,9008664
1/12/2006,237.09,237.73,230.97,232.04,,10125212
1/13/2006,232.38,233.67,231.03,233.35,,7660220
1/17/2006,231.75,235.18,231.49,233.78,,8335300
1/18/2006,223.87,228.9,221.84,222.67,,20511176
1/19/2006,225.8,226.96,216.71,218.43,,14539830
1/20/2006,219.56,220.23,197.56,199.92,,41182888
1/23/2006,203.89,214.4,203.06,213.96,,22768072
1/24/2006,218.23,222.69,217.45,221.73,,15468453
1/25/2006,225.85,227.34,214.82,216.71,,18746568
1/26/2006,219.98,220.21,211.99,217.34,,12931382
1/27/2006,217.71,219.32,214.7,216.96,,8459747
1/30/2006,214.82,216.85,212.71,213.62,,8596167
1/31/2006,215.49,220.01,212.19,216.54,,22449604
2/1/2006,194.7,201.19,193.95,201.08,,27132792
2/2/2006,202.11,203.45,198.18,198.21,,11810931
2/3/2006,197,197.14,186.47,190.96,,18286548
2/6/2006,192.84,195.14,189.96,192.74,,8948485
2/7/2006,191.68,192.04,181.85,184.14,,16640139
2/8/2006,184.42,185.52,177.51,184.72,,20818364
2/9/2006,185.78,187.38,178.23,179.56,,11913420
2/10/2006,181.15,182.43,176.74,181.48,,15223458
2/13/2006,173.49,175.47,171.11,173.02,,19724806
2/14/2006,172.83,176.02,171.37,171.83,,14658822
2/15/2006,170.8,173.17,169.08,171.36,,12950205
2/16/2006,173,183.68,172.41,183.41,,21346656
2/17/2006,185.11,186.25,181.99,184.55,,14320187
2/21/2006,183.4,186.95,182.73,183.47,,8690747
2/22/2006,183.75,184.65,182.11,182.92,,6480739
2/23/2006,182.98,190.8,182.87,189.22,,12555816
2/24/2006,188.83,190.22,186.93,188.88,,6486245
2/27/2006,190.82,196.04,190.32,195.38,,10218579
2/28/2006,196.79,198.96,169.42,181.49,,39446832
3/1/2006,184.46,184.9,180.83,182.58,,12065342
3/2/2006,182.32,190.73,181.28,188.41,,18340198
3/3/2006,192.34,193.81,188.06,189.27,,11965401
3/6/2006,190.64,191.89,183.75,184.23,,8944987
3/7/2006,182.69,184.4,179.25,182.4,,10458838
3/8/2006,177.14,180.19,175.44,177.11,,11789648
3/9/2006,177.87,179.44,170.92,171.67,,13930023
3/10/2006,171.92,172.42,165.94,168.91,,19335604
3/13/2006,170.63,173.22,167.89,168.69,,13647636
3/14/2006,168.74,176.36,166.47,175.75,,18462896
3/15/2006,175.55,176.32,170.43,172.42,,12772794
3/16/2006,174.47,174.54,169.11,169.55,,10021478
3/17/2006,169.56,171.06,167.63,170.06,,8558663
3/20/2006,171.34,175.21,170.94,174.26,,10415814
3/21/2006,175.17,176,169.7,170.12,,9858099
3/22/2006,170.04,172.22,168.91,170.27,,7600389
3/23/2006,171.34,173.04,170.26,171.11,,7784834
3/24/2006,184.49,185.22,181.43,183.08,,15182162
3/27/2006,183.72,186.04,182.68,185.02,,7026402
3/28/2006,186.04,189.11,185.76,188.78,,8952532
3/29/2006,190.15,199.69,189.94,197.68,,19345086
3/30/2006,194.78,196.94,191.99,194.41,,14723626
3/31/2006,194.56,196.12,192.2,195.19,,36524584
4/3/2006,194.95,196.43,194.15,195.04,,8129930
4/4/2006,195.14,202.65,194.26,202.37,,15725137
4/5/2006,204.3,207.49,201.61,204.19,,13454976
4/6/2006,203.44,207.15,202.91,205.79,,8599983
4/7/2006,206.4,206.63,202.21,203.28,,7027980
4/10/2006,203.74,208.79,202.82,208.39,,9325308
4/11/2006,208.41,209.75,203.31,205.03,,11112419
4/12/2006,204.7,205.86,202.79,204.67,,6021169
4/13/2006,204.51,205.08,200.44,201.27,,6554861
4/17/2006,201.92,206.45,200.61,203.61,,8261422
4/18/2006,204.16,205.11,200.94,202.32,,8154780
4/19/2006,206.48,207.02,203.56,205.45,,6786151
4/20/2006,205.7,208.2,204.3,207.7,,12458412
4/21/2006,224.67,225.58,218.3,218.76,,22559250
4/24/2006,219.91,222.57,218.47,220.46,,8840100
4/25/2006,220.03,220.73,213.21,213.79,,9569567
4/26/2006,214.08,215.23,211.97,213.19,,7282287
4/27/2006,211.66,213.66,209.9,210.22,,8359256
4/28/2006,209.52,213.07,208.35,209.17,,7425666
5/1/2006,209.44,209.92,199.47,199.64,,10367637
5/2/2006,200.73,201.44,194.39,197.59,,13108333
5/3/2006,198.37,200.94,195.63,197.28,,8075850
5/4/2006,197.71,199.63,196.29,197.57,,4653255
5/5/2006,198.99,200.53,196.08,197.34,,6069528
5/8/2006,197.75,198.75,195.21,197.58,,5129461
5/9/2006,198.04,204.7,197.07,204.6,,9143664
5/10/2006,204.35,206.05,201.12,201.69,,6211308
5/11/2006,201.91,202.55,192.68,193.69,,8898884
5/12/2006,191.96,192.62,186.96,187.25,,10156524
5/15/2006,188.15,190.26,184.3,188.28,,8594484
5/16/2006,188.18,188.61,185.12,185.83,,5317198
5/17/2006,185.48,190.1,185.29,187.43,,10664908
5/18/2006,189.57,191.09,185.53,185.67,,5835892
5/19/2006,186.82,187.43,180.46,185.19,,11399560
5/22/2006,184.1,186.7,182.8,185.65,,8605568
5/23/2006,187.29,192.13,186.96,187.97,,8985421
5/24/2006,188.86,191.91,185.99,190.81,,9556510
5/25/2006,189.72,191.69,186.34,191.68,,8198046
5/26/2006,192.46,193.13,190.2,190.86,,3667717
5/30/2006,189.32,190.68,185.9,186.15,,4315930
5/31/2006,187.08,189.31,183.57,186.09,,7982732
6/1/2006,186.95,191.68,185.98,191.5,,6280223
6/2/2006,193.61,193.73,188.91,189.9,,6386442
6/5/2006,188.27,190.91,187.26,187.4,,5559992
6/6/2006,188.48,195.19,188.33,195.18,,10263036
6/7/2006,196.81,197.62,193.44,193.44,,8912579
6/8/2006,194.06,197.33,189.48,196.84,,10360552
6/9/2006,196.29,197.91,192.86,193.47,,6159365
6/12/2006,194.36,195.43,190.68,190.95,,5021083
6/13/2006,190.63,193.69,189.24,193.45,,7662124
6/14/2006,195.1,195.74,189.44,192.38,,7773360
6/15/2006,193.5,196.32,191.69,195.69,,6788401
6/16/2006,194.74,195.65,194.19,195.54,,5306979
6/19/2006,195.61,197.59,193.68,194.26,,7634692
6/20/2006,194.2,196.12,193.44,193.77,,4045219
6/21/2006,195.72,202.2,195.06,201.26,,8745047
6/22/2006,200.98,203.2,194.19,200.17,,6008179
6/23/2006,201.58,205.07,200.56,202.63,,5314766
6/26/2006,203.57,204.35,201.82,202.31,,3551178
6/27/2006,203.05,204.2,200.7,201.35,,4107079
6/28/2006,202.2,203.44,200.76,203.25,,3712699
6/29/2006,204.19,209.3,203.11,209.11,,6662215
6/30/2006,208,209.87,206.36,209.87,,6298846
7/3/2006,210.22,212.09,209.93,211.81,,2156782
7/5/2006,210.96,211.6,208.02,210.93,,4986307
7/6/2006,211.89,212.9,211.19,211.8,,3687577
7/7/2006,213.23,214.15,208.14,210.43,,6042310
7/10/2006,211.93,212.82,208.39,209.3,,4438867
7/11/2006,209.46,212.73,206.72,212.49,,5972817
7/12/2006,211.25,211.57,208.57,208.83,,4906618
7/13/2006,207.2,209.37,203.61,204.61,,6924475
7/14/2006,205.36,205.94,199.5,201.95,,7552072
7/17/2006,202.51,205.7,202.06,204.14,,5813229
7/18/2006,205.07,205.48,199.06,201.72,,8631609
7/19/2006,197.7,200.76,197.52,199.69,,8523151
7/20/2006,202.34,202.42,193.02,193.75,,12631703
7/21/2006,193.26,196.06,189.03,195.24,,11767919
7/24/2006,196.6,197.14,190.79,195.64,,8087709
7/25/2006,192.7,195.84,192.09,194.87,,5761388
7/26/2006,194.29,196.14,191.69,192.94,,5532668
7/27/2006,193.87,193.93,189.16,191.39,,5641105
7/28/2006,191.19,194.97,191.05,194.25,,4084395
7/31/2006,194.19,194.77,191.84,193.49,,4598575
8/1/2006,192.74,193.07,187.94,187.94,,5466822
8/2/2006,187.98,188.77,182.78,183.79,,7098826
8/3/2006,182.67,189.14,181.86,187.88,,6329923
8/4/2006,189.96,190.52,186.06,187.11,,5095481
8/7/2006,185.93,190.05,185.75,189.16,,3999670
8/8/2006,191.6,192.44,189.73,190.68,,5744843
8/9/2006,191.59,192.53,188.36,188.65,,4311433
8/10/2006,187.12,189.02,186.41,187.28,,4264885
8/11/2006,187.38,187.82,184.18,184.43,,3768869
8/14/2006,185.93,187.75,184.51,184.89,,4968614
8/15/2006,187.24,191.02,186.48,190.67,,6699844
8/16/2006,191.93,194.41,191.25,194.05,,5853626
8/17/2006,193.38,195.19,192.15,193.09,,5080326
8/18/2006,193.34,193.73,190.56,191.87,,4952934
8/21/2006,189.23,189.68,187.79,188.83,,4120021
8/22/2006,189.05,189.81,187.6,189.33,,4164286
8/23/2006,189,189.32,186.51,186.9,,3644331
8/24/2006,187.4,188.38,186.31,187.05,,3484226
8/25/2006,186.72,187.84,186.43,186.81,,2467697
8/28/2006,187.99,190.66,187.68,190.66,,4165511
8/29/2006,190.57,191.35,188.78,189.66,,4465569
8/30/2006,189.79,192.51,189.44,190.56,,4043381
8/31/2006,190.93,191.26,189.28,189.45,,2967829
9/1/2006,190.68,190.82,188.78,189.48,,2674099
9/5/2006,190.12,192.89,188.9,192.37,,4075696
9/6/2006,191.24,191.78,190.01,190.25,,3727247
9/7/2006,189.88,191.06,188.88,189.43,,3842020
9/8/2006,188.54,190.58,188.54,189.11,,3083687
9/11/2006,189.31,192.53,189.07,192.23,,4529209
9/12/2006,192.69,196.56,192.63,196.14,,5467584
9/13/2006,197.77,203.58,197.74,203.48,,9770012
9/14/2006,202.35,203.34,201.16,202.19,,5367264
9/15/2006,203.94,205.22,203.57,205.14,,7841361
9/18/2006,205.2,209.55,204.93,207.55,,7112081
9/19/2006,207.93,207.95,196.56,202.1,,14296993
9/20/2006,203.75,203.89,197.5,198.69,,9154036
9/21/2006,200.34,204.42,200.12,203.62,,10696761
9/22/2006,202.69,203.92,200.87,202.09,,4649781
9/25/2006,202.99,204.92,201.45,202.19,,5741665
9/26/2006,202.95,204.04,201.08,203.63,,5294954
9/27/2006,203.35,205.81,201.38,201.66,,5977574
9/28/2006,202.24,203.69,200.46,201.99,,5112270
9/29/2006,202.76,203.01,200.9,201.14,,3314271
10/2/2006,201.14,203.2,200.59,200.91,,3652860
10/3/2006,200.84,203.43,199.29,202.22,,5466991
10/4/2006,202.68,208.09,201.72,208.05,,6665603
10/5/2006,207.55,209.32,205.63,206.1,,5791267
10/6/2006,205.31,211.16,205.07,210.45,,7339021
10/9/2006,212.61,216.18,211.92,214.71,,7606719
10/10/2006,215.99,219.14,211.4,213.53,,9791240
10/11/2006,212.72,215.16,212.09,213.46,,5636120
10/12/2006,214.49,215.05,212.21,213.93,,4848073
10/13/2006,214.09,214.96,212.99,213.86,,3623024
10/16/2006,214.06,214.81,210.87,211.08,,4319941
10/17/2006,210.35,212.08,208.55,210.52,,5225527
10/18/2006,211.7,212.58,208.95,209.86,,6018380
10/19/2006,210.32,227.68,209.99,213.24,,11819967
10/20/2006,229.72,230.27,227.01,230.06,,11652570
10/23/2006,231.36,242.55,230.41,240.62,,15113954
10/24/2006,238.37,239.16,235.93,236.88,,8691915
10/25/2006,238.98,244.49,237.79,243.54,,9193703
10/26/2006,244.08,246.22,242.33,242.79,,7041034
10/27/2006,242.18,242.86,236.47,237.83,,6607214
10/30/2006,237.64,240.46,235.23,238.52,,6564929
10/31/2006,239.26,241.31,237.15,238.43,,6290913
11/1/2006,239.61,239.8,232.86,233.98,,5432936
11/2/2006,233.98,237.09,233.42,235.18,,5237726
11/3/2006,236.34,237.1,232.76,236.13,,4909128
11/6/2006,237.11,240.06,236.39,238.71,,4994005
11/7/2006,238.71,239.74,236.11,236.51,,4899975
11/8/2006,235.4,241.1,234.53,237.73,,7967989
11/9/2006,238.48,239.98,236.16,236.54,,4881874
11/10/2006,237.12,237.59,235.37,237,,2799553
11/13/2006,237.68,240.82,237.3,240.75,,4346003
11/14/2006,240.58,245.21,240.48,244.89,,7227386
11/15/2006,246.95,250.17,246.2,246.2,,8375966
11/16/2006,247.74,249.08,246.52,248.19,,5095517
11/17/2006,246.86,250.07,246.74,249.64,,5523304
11/20/2006,249.44,249.44,246.56,247.76,,5125836
11/21/2006,248.51,255.25,248.16,255.07,,8437379
11/22/2006,255.73,256.75,253.14,254.25,,4502581
11/24/2006,252.49,254,252.24,252.74,,1734759
11/27/2006,250.93,251.13,242.61,242.61,,7328930
11/28/2006,240.8,245.17,238.75,244.99,,7805521
11/29/2006,247.36,247.61,241.36,242.56,,6316158
11/30/2006,242.33,245.44,241.01,242.64,,5578592
12/1/2006,243.23,244.43,239.48,240.63,,5632131
12/4/2006,241.73,243.95,239.91,242.66,,4908948
12/5/2006,243.94,244.96,242.68,243.74,,4104051
12/6/2006,243.72,246.44,242.49,244.59,,4452242
12/7/2006,245.35,246.14,241.44,241.55,,4664925
12/8/2006,241.2,244.54,240.23,242.29,,3980487
12/11/2006,242.7,244.69,242.13,242.2,,3265994
12/12/2006,242.16,243.42,240.37,241.12,,4213915
12/13/2006,242.58,242.99,238.74,239.73,,4664176
12/14/2006,240.36,242.11,238.86,241.29,,4759376
12/15/2006,241.55,242.29,240.15,240.38,,5249798
12/18/2006,241.49,241.6,230.58,231.62,,8019415
12/19/2006,231.08,234.88,229.47,234.54,,6590738
12/20/2006,235.23,235.98,231.39,231.67,,4382715
12/21/2006,232.32,232.85,226.39,228.32,,6964912
12/22/2006,228.97,229.54,226.58,228.01,,3989025
