Date,Open,High,Low,Close,Adj Close,TotalVolume
10/29/2010,21.14,21.85,21.05,21.84,,280682
11/1/2010,21.94,22.75,21.31,21.41,,455784
11/2/2010,21.68,21.88,21.05,21.25,,322465
11/3/2010,21.28,22.5,21.16,21.77,,374199
11/4/2010,22.6,25.33,22.15,24.9,,1874801
11/5/2010,24.87,24.97,23.72,24.44,,1010946
11/8/2010,24.5,25,24.03,24.98,,509475
11/9/2010,25,25.69,24.05,24.63,,957749
11/10/2010,24.48,29.97,24.05,29.36,,3061038
11/11/2010,28.6,29.1,27.33,28.03,,1945094
11/12/2010,28.25,30.5,28.07,29.84,,2729169
11/15/2010,30.22,32.94,30.22,30.8,,2625133
11/16/2010,31,31.4,28.42,29.67,,1347731
11/17/2010,30.2,30.75,28.61,29.49,,750341
11/18/2010,30.67,30.74,28.92,29.89,,956248
11/19/2010,30.16,31.37,29.7,30.99,,1150494
11/22/2010,31.57,33.45,31.5,33.4,,1529972
11/23/2010,33.29,35.68,32.19,34.57,,1578070
11/24/2010,35.27,35.97,34.33,35.47,,1424959
11/26/2010,35.6,36,34.75,35.32,,350554
11/29/2010,35.41,35.95,33.33,34.33,,1145543
11/30/2010,33.74,35.33,33.41,35.33,,2222958
12/1/2010,35.87,36.42,33.45,34.35,,1299175
12/2/2010,34.01,34.3,31.2,32.35,,2006967
12/3/2010,32.01,32.25,30.87,31.49,,1160460
12/6/2010,31.35,31.45,29.56,30.31,,1274375
12/7/2010,30.49,32.4,30.05,31.56,,1311548
12/8/2010,32.48,32.49,31.52,32.37,,660980
12/9/2010,32.51,32.72,31.65,32.05,,405983
12/10/2010,32.05,32.92,31.13,31.52,,429381
12/13/2010,31.64,31.77,30.4,30.55,,410331
12/14/2010,30.29,30.39,27.76,28.53,,1766910
12/15/2010,28.67,29.97,28.53,29.6,,742900
12/16/2010,30,30.91,29.65,30.81,,790070
12/17/2010,31.34,31.54,30.71,31.36,,813817
12/20/2010,31.64,32.19,31.26,31.7,,523320
12/21/2010,31.8,32.69,31.71,32.26,,777678
12/22/2010,32.25,32.86,31.7,32.63,,833256
12/23/2010,31.26,32.48,29.92,30.09,,1557125
12/27/2010,28.02,28.58,25.06,25.55,,9302329
12/28/2010,25.85,26.75,25,26.41,,4056589
12/29/2010,27.03,28.01,26.5,27.73,,3319430
12/30/2010,27.7,27.9,26.38,26.5,,2041067
12/31/2010,26.57,27.25,26.5,26.63,,1417847
1/3/2011,26.84,27,25.9,26.62,,1284084
1/4/2011,26.66,26.95,26.02,26.67,,1189071
1/5/2011,26.48,26.9,26.19,26.83,,1446869
1/6/2011,26.83,28,26.81,27.88,,2061217
1/7/2011,28,28.58,27.9,28.24,,2249540
1/10/2011,28.17,28.68,28.05,28.45,,1342812
1/11/2011,28.59,28.71,26.92,26.96,,1711355
1/12/2011,27.01,27.4,26.52,26.96,,964722
1/13/2011,26.96,26.97,26.16,26.22,,723522
1/14/2011,26.15,26.58,25.61,25.75,,1192121
1/18/2011,25.48,25.64,24.75,25.64,,1623839
1/19/2011,25.27,25.47,23.75,24.03,,2371514
1/20/2011,24.03,24.45,22.37,22.62,,2279958
1/21/2011,23.12,23.59,22.71,23.04,,1216941
1/24/2011,23.53,24.81,23.23,24.49,,1645189
1/25/2011,24.65,24.89,24.02,24.68,,1271557
1/26/2011,24.71,24.88,24.1,24.75,,1079867
1/27/2011,24.74,25.08,24.53,24.92,,895655
1/28/2011,24.88,24.88,23.75,24.01,,1048811
1/31/2011,24.05,24.12,23.5,24.1,,831575
2/1/2011,24.31,24.73,23.54,23.91,,707791
2/2/2011,24.16,24.18,23.67,23.94,,569472
2/3/2011,23.82,23.9,23.15,23.63,,512067
2/4/2011,23.44,23.67,23.22,23.46,,543917
2/7/2011,23.26,23.26,22.88,23.07,,895011
2/8/2011,23.78,25.25,23,24.49,,3505183
2/9/2011,24.13,24.18,22.79,23.21,,2636262
2/10/2011,23.26,23.64,22.81,23.22,,836020
2/11/2011,23.25,23.75,22.94,23.25,,636602
2/14/2011,23.64,24.14,23.05,23.08,,1283404
2/15/2011,23.01,23.17,22.56,22.84,,960851
2/16/2011,23.1,24.97,23.07,24.73,,4115806
2/17/2011,24.63,25.49,23.55,23.6,,2619942
2/18/2011,23.33,23.49,22.96,23.18,,2370770
2/22/2011,22.88,23,21.78,21.87,,2064540
2/23/2011,22.18,22.5,21.11,21.83,,1605708
2/24/2011,21.78,22.58,21.5,22.53,,1055450
2/25/2011,22.81,23.85,22.69,23.61,,1347257
2/28/2011,23.74,24.1,23.5,23.89,,1051106
3/1/2011,24.05,24.32,23.7,23.94,,1106350
3/2/2011,23.82,24.28,23.73,24.02,,663294
3/3/2011,24.48,24.79,24.06,24.36,,640140
3/4/2011,24.48,24.99,23.78,24.95,,1580100
3/7/2011,24.93,25.4,24.7,24.94,,2033531
3/8/2011,24.6,24.96,24,24.66,,1399851
3/9/2011,24.66,24.99,24.27,24.72,,924721
3/10/2011,24.44,24.49,23.73,24.01,,1017047
3/11/2011,23.85,24.25,23.53,24.07,,930794
3/14/2011,23.82,24,23.2,23.25,,1165971
3/15/2011,22.2,22.96,21.8,22.95,,1318869
3/16/2011,22.86,23.25,22.69,22.82,,1169676
3/17/2011,23.24,23.43,22.64,22.81,,922504
3/18/2011,23.19,23.19,22.51,22.96,,687823
3/21/2011,23.05,23.05,22.54,22.73,,411650
3/22/2011,22.73,22.86,22,22.19,,582813
3/23/2011,22.11,22.27,21.77,22.21,,422793
3/24/2011,22.14,22.38,21.98,22.33,,462160
3/25/2011,22.43,23,22.4,22.75,,567922
3/28/2011,22.7,23.54,22.55,23.25,,1058018
3/29/2011,23.3,24,23.21,23.92,,755591
3/30/2011,24.11,24.49,23.01,23.71,,1223877
3/31/2011,26.55,28.71,26.5,27.75,,11522337
4/1/2011,27.45,28.18,26.57,26.66,,2865087
4/4/2011,26.83,27,25.23,25.83,,2609227
4/5/2011,25.9,27,25.69,26.7,,3181727
4/6/2011,26.99,27.01,25.8,26.49,,1288297
4/7/2011,26.85,27.94,26.45,27.24,,2810766
4/8/2011,27.58,27.6,26.36,26.49,,1946352
4/11/2011,26.47,26.53,25.02,25.27,,1372200
4/12/2011,25.08,25.21,24.3,24.65,,1357401
4/13/2011,25.13,25.69,24.81,24.93,,1211444
4/14/2011,24.87,25.28,24.2,25.14,,983382
4/15/2011,25.65,26.18,25.41,25.58,,943451
4/18/2011,25.13,25.62,24.36,25.03,,1033871
4/19/2011,25.26,25.26,24.65,25.16,,548693
4/20/2011,25.7,26.09,25.3,25.75,,837469
4/21/2011,25.85,26.98,25.59,26.74,,1386053
4/25/2011,26.7,26.73,25.97,26.39,,800839
4/26/2011,26.66,27.25,26.31,26.93,,1372343
4/27/2011,26.93,27.36,26.63,27.08,,996901
4/28/2011,27.07,27.69,26.72,27.66,,1644997
4/29/2011,27.69,27.87,27.42,27.6,,726340
5/2/2011,27.6,27.8,27.06,27.45,,784560
5/3/2011,27.38,27.39,26.5,26.87,,913965
5/4/2011,26.78,27,25.75,26.69,,1047169
5/5/2011,27.2,27.44,26.17,26.44,,1219449
5/6/2011,26.9,27.7,26.62,27.12,,981606
5/9/2011,27,28,26.85,27.91,,916303
5/10/2011,28.24,28.95,27.91,28.33,,1535626
5/11/2011,28.2,28.3,26.92,27.07,,962965
5/12/2011,27.07,27.74,26.65,27.67,,627740
5/13/2011,28,28.19,27.3,27.55,,661577
5/16/2011,27.99,27.99,26.55,26.6,,755622
5/17/2011,27,27,25.72,25.96,,1234156
5/18/2011,26.1,26.47,25.52,26.35,,729407
5/19/2011,27.03,28.44,26.6,28.2,,2655367
5/20/2011,28.26,28.28,27.35,27.97,,842534
5/23/2011,27.62,27.62,26.62,26.82,,863548
5/24/2011,27.02,27.5,26.6,26.72,,613673
5/25/2011,26.9,29.01,26.17,28.98,,4693811
5/26/2011,28.82,29.76,28.1,29.48,,3336891
5/27/2011,29.54,29.67,28.82,29.55,,1687069
5/31/2011,29.69,30.28,29.55,30.14,,3290522
6/1/2011,30,30.1,28.38,28.52,,1530396
6/2/2011,28.52,29.32,28.51,28.76,,986294
6/3/2011,29.95,31.5,29.5,30.13,,6210209
6/6/2011,30.1,30.13,28.26,28.7,,2331767
6/7/2011,28.94,29.39,28.26,28.37,,1222099
6/8/2011,28.44,28.6,27.02,27.12,,1696936
6/9/2011,27.43,28.1,27.1,27.62,,1604220
6/10/2011,27.52,28.3,27.35,27.86,,1566532
6/13/2011,28.07,28.88,27.88,28.43,,1713761
6/14/2011,28.54,29.7,28.52,28.6,,1573310
6/15/2011,28.44,28.45,27.07,27.32,,1346579
6/16/2011,27.67,28,25.74,26.5,,1842124
6/17/2011,26.87,27.7,26.14,26.5,,1713965
6/20/2011,26.29,26.46,25.5,26.01,,1537709
6/21/2011,26.24,27.73,26,27.53,,1496563
6/22/2011,27.37,28.25,27.1,27.21,,1475533
6/23/2011,27.2,27.72,26.21,27.71,,1169990
6/24/2011,27.64,27.97,27.26,27.57,,3608858
6/27/2011,27.73,28.28,27.31,27.46,,1809367
6/28/2011,27.79,28.25,27.67,28.11,,889132
6/29/2011,28.5,29.09,28.07,28.29,,1461708
6/30/2011,28.5,29.33,28.4,29.13,,946654
7/1/2011,29.07,29.6,28.8,29.02,,854839
7/5/2011,29.02,29.52,28.71,29.14,,995989
7/6/2011,29.14,29.14,28.55,28.96,,926889
7/7/2011,29.14,30,29.01,29.73,,1327821
7/8/2011,29.89,29.89,28.59,28.81,,1240580
7/11/2011,28.4,28.53,28,28.35,,975703
7/12/2011,28.37,29.09,28,28.17,,1045406
7/13/2011,28.43,29.03,27.9,28.64,,1065942
7/14/2011,28.53,28.96,27.25,27.61,,1159131
7/15/2011,27.79,27.83,27.4,27.58,,708954
7/18/2011,27.34,27.45,26.63,27.23,,852317
7/19/2011,27.58,28.11,27.54,27.89,,1026048
7/20/2011,28,30.44,27.8,28.69,,3048394
7/21/2011,28.91,29.16,28.1,28.7,,1012006
7/22/2011,28.7,29.54,28.55,29.29,,583868
7/25/2011,29.01,29.25,28.44,28.49,,673491
7/26/2011,28.31,28.77,27.97,28,,762932
7/27/2011,28.5,28.5,27.51,27.64,,958403
7/28/2011,27.6,28.55,27.54,28.17,,938729
7/29/2011,27.8,28.4,27.5,28.17,,948127
8/1/2011,28.67,28.98,28.21,28.77,,1164822
8/2/2011,28.69,29.2,27.27,27.34,,1549320
8/3/2011,27.5,27.83,26.34,27.2,,1801329
8/4/2011,26.51,26.89,24.67,24.75,,3065596
8/5/2011,24.99,25.38,22.83,24.24,,1964376
8/8/2011,23.1,24.44,23.1,23.64,,2608572
8/9/2011,24.15,25.45,23.7,25.06,,1333382
8/10/2011,25.44,25.44,23.63,23.82,,1564147
8/11/2011,24.04,25.75,24,25.3,,836484
8/12/2011,25.6,27.14,25.36,26.31,,1009020
8/15/2011,26.62,26.75,25.93,26.23,,738572
8/16/2011,26.13,26.54,25.83,26.1,,537688
8/17/2011,26.39,26.65,25.51,25.83,,643772
8/18/2011,25,25.15,23.47,24.26,,1056569
8/19/2011,23.86,24.22,22,22.3,,1375277
8/22/2011,23.11,23.8,21.68,21.95,,986181
8/23/2011,21.93,23.11,21.5,22.96,,868968
8/24/2011,23.1,23.93,22.83,23.87,,684238
8/25/2011,23.87,23.87,22.9,23.11,,680210
8/26/2011,22.71,23.95,22.07,23.73,,761756
8/29/2011,24.22,24.85,24.02,24.71,,803302
8/30/2011,24.5,24.77,24.09,24.63,,366659
8/31/2011,24.8,25.5,24.28,24.74,,823735
9/1/2011,24.66,24.87,23.83,24,,848085
9/2/2011,23.66,23.99,22.68,23.07,,770331
9/6/2011,22.5,23.2,22.29,22.94,,809760
9/7/2011,23.39,24,23.28,23.84,,459186
9/8/2011,23.58,24.03,23.28,23.61,,505697
9/9/2011,23.37,23.57,22.55,22.97,,669263
9/12/2011,22.5,23.31,22.45,22.88,,566571
9/13/2011,23.01,24.1,22.75,24.08,,726461
9/14/2011,24.25,24.84,23.79,24.34,,830777
9/15/2011,24.58,24.93,24.33,24.82,,562512
9/16/2011,24.78,25.84,24.49,25.8,,1417574
9/19/2011,24.95,25.81,23.82,25.77,,1157349
9/20/2011,25.98,26.6,25.67,26.01,,1180351
9/21/2011,25.95,26.95,25.7,25.85,,987577
9/22/2011,25.64,26.11,24.88,25.63,,776002
9/23/2011,25.49,26.62,25.35,26.38,,1156328
9/26/2011,26.52,26.52,24.9,25.52,,934715
9/27/2011,26,26.99,25.57,26.19,,674429
9/28/2011,26,26.5,24.51,24.59,,723206
9/29/2011,25.72,25.82,23.55,24.12,,929545
9/30/2011,24.8,24.89,23.49,24.39,,1336054
10/3/2011,24.95,25,23.25,23.73,,1023130
10/4/2011,23.29,24.32,22.93,23.66,,1200214
10/5/2011,24.03,25.83,23.35,25.37,,1229414
10/6/2011,25.37,27.6,25.02,26.96,,1769026
10/7/2011,26.98,27.6,26.05,26.99,,1311548
10/10/2011,27.31,28.18,27,27.88,,923416
10/11/2011,27.51,27.77,27.09,27.61,,576003
10/12/2011,27.25,28,27.2,27.8,,1123364
10/13/2011,27.63,28.47,27.44,27.94,,1043813
10/14/2011,28,28.55,27.26,28.05,,1400469
10/17/2011,27.86,28,27.26,27.42,,754439
10/18/2011,27.3,28.43,26.71,28.34,,999690
10/19/2011,28.02,28.06,27.3,27.57,,792850
10/20/2011,27.44,27.47,27,27.34,,999647
10/21/2011,27.4,28.3,27.01,28.03,,1142550
10/24/2011,27.87,28.89,27.75,28.55,,940550
10/25/2011,28.23,28.86,27.8,28.25,,654371
10/26/2011,28.19,28.37,27.4,27.98,,510479
10/27/2011,28.34,28.95,28.11,28.76,,869335
10/28/2011,28.5,30,28.01,29.87,,1264993
10/31/2011,29.5,29.51,28.75,29.37,,1133969
11/1/2011,28.39,28.92,28,28.88,,635775
11/2/2011,29,29.26,28.25,28.71,,875521
11/3/2011,30,32.49,29.53,32.46,,2510603
11/4/2011,31.46,32.4,30.51,32.31,,3033107
11/7/2011,31.64,32,30.75,31.27,,1266269
11/8/2011,31.37,32,30.72,31.84,,1167830
11/9/2011,30.87,31.49,30.3,30.88,,953656
11/10/2011,30.94,31.5,30.65,31.33,,747273
11/11/2011,31.9,34.5,30.57,33.64,,3875123
11/14/2011,33,33.54,32.62,33.22,,1325656
11/15/2011,32.92,34.4,32.73,33.93,,890905
11/16/2011,33.48,35,33.4,34.94,,1833136
11/17/2011,34.5,34.9,33.19,33.68,,1349265
11/18/2011,33.64,34.11,32.54,32.6,,902729
11/21/2011,32.44,32.44,31.05,31.76,,1031524
11/22/2011,31.76,32.79,31.05,32.07,,732518
11/23/2011,31.76,32.05,31.25,31.45,,451813
11/25/2011,31.55,32.41,31.08,31.66,,239595
11/28/2011,32,33.28,31.81,32.56,,681124
11/29/2011,32.49,33.07,31.63,31.75,,591054
11/30/2011,32.5,32.93,32.22,32.74,,760965
12/1/2011,32.57,33.99,31.98,32.6,,1030108
12/2/2011,32.83,33.69,32.4,33.3,,802718
12/5/2011,33.53,35,33.43,34.42,,1160050
12/6/2011,34.2,34.98,34.03,34.87,,951810
12/7/2011,34.63,34.89,33.8,34.19,,674244
12/8/2011,30.84,31.65,29.61,30.89,,3305945
12/9/2011,30.54,31.12,30.28,31.04,,1239444
12/12/2011,30.44,30.62,30.02,30.41,,758657
12/13/2011,30.57,30.93,28.91,29.45,,994015
12/14/2011,29.5,29.68,28,28.53,,1163840
12/15/2011,28.67,29.17,28.12,28.62,,700261
12/16/2011,28.79,28.93,27.98,28,,1029605
12/19/2011,28.09,28.5,27.37,27.75,,986952
12/20/2011,28.05,28.45,27.72,27.9,,844381
12/21/2011,27.91,28.07,26.03,27.57,,1705807
12/22/2011,27.6,28.05,27.3,27.77,,1009802
12/23/2011,28,28,27.52,27.9,,591390
12/27/2011,27.66,28.77,27.64,28.57,,777403
12/28/2011,28.99,29.24,28.04,28.51,,575138
12/29/2011,28.59,29.34,28.55,28.73,,488150
12/30/2011,28.49,28.98,28.25,28.56,,339860
1/3/2012,28.94,29.5,27.65,28.08,,928052
1/4/2012,28.21,28.67,27.5,27.71,,630036
1/5/2012,27.76,27.93,26.85,27.12,,1005432
1/6/2012,27.2,27.79,26.41,26.91,,986287
1/9/2012,27,27.49,26.12,27.25,,896951
1/10/2012,27.44,27.76,27.25,27.62,,671732
1/11/2012,27.62,28.38,27.3,28.23,,672239
1/12/2012,28.48,28.62,27.81,28.25,,729300
1/13/2012,28.4,28.5,22.64,22.79,,5506439
1/17/2012,26.62,27.34,26.41,26.6,,4652386
1/18/2012,26.69,26.88,26.25,26.81,,1260183
1/19/2012,27.19,27.74,26.61,26.76,,1246222
1/20/2012,26.9,27,26.4,26.6,,662289
1/23/2012,26.81,27.21,26.6,26.77,,594533
1/24/2012,26.63,27.68,26.44,27.42,,857914
1/25/2012,27.27,28.01,27.05,27.97,,611112
1/26/2012,28.07,29.58,28,28.94,,1271028
1/27/2012,28.5,29.72,28.5,29.33,,748361
1/30/2012,29.49,29.61,28.53,29.57,,728979
1/31/2012,29.9,30,28.87,29.07,,956713
2/1/2012,29.07,29.7,29,29.58,,523169
2/2/2012,29.72,30.88,29.6,30.25,,805610
2/3/2012,30.41,31.33,30.25,31.15,,764418
2/6/2012,31.1,31.9,31.05,31.8,,652161
2/7/2012,31.8,31.8,30.82,31.6,,1021503
2/8/2012,31.6,32.01,31.29,31.93,,623626
2/9/2012,32,32.9,31.43,32.58,,1277968
2/10/2012,32.26,32.27,29.84,31.1,,1874139
2/13/2012,31.55,32.06,30.9,31.49,,1157858
2/14/2012,31.74,33.79,31.4,33.17,,1811365
2/15/2012,33.1,34.41,32.27,33.6,,2764476
2/16/2012,33.5,34.51,32.54,34.18,,2219636
2/17/2012,33.99,34.97,33.5,34.97,,1376645
2/21/2012,34.87,34.87,33.81,34.5,,1135788
2/22/2012,34.5,34.72,32.5,34.22,,1654985
2/23/2012,33.99,34.97,33.56,34.53,,820345
2/24/2012,34.23,34.52,33.27,33.75,,959866
2/27/2012,33.41,34,33,33.62,,605953
2/28/2012,33.64,34.44,33.17,33.81,,612183
2/29/2012,33.81,34.12,33.14,33.41,,535684
3/1/2012,33.51,34.5,33.31,34.41,,703435
3/2/2012,34.4,34.5,33.71,34.04,,549971
3/5/2012,34.35,34.4,33.46,33.77,,466938
3/6/2012,33.25,33.28,32.62,33.11,,573749
3/7/2012,33.12,33.31,32.91,33.12,,364831
3/8/2012,33.11,33.49,33.04,33.07,,633267
3/9/2012,33.2,35.31,33.2,34.74,,1553423
3/12/2012,34.69,36.29,34.6,36.01,,1964520
3/13/2012,36.51,36.59,35.5,36.09,,1001643
3/14/2012,36,36,34.8,35.29,,851464
3/15/2012,35.28,35.48,34.78,35,,571596
3/16/2012,34.9,35.89,34.83,35.32,,729236
3/19/2012,35.26,35.32,34.54,34.98,,1015586
3/20/2012,34.98,35.2,34.57,34.96,,567001
3/21/2012,34.94,35.3,34.6,35.15,,607103
3/22/2012,34.97,35.15,34.3,34.4,,522353
3/23/2012,34.26,34.63,33.15,34.08,,1170567
3/26/2012,35.59,38.09,35.04,37.4,,3140891
3/27/2012,37.16,39.95,37.03,37.94,,2540053
3/28/2012,37.78,38.44,37.11,37.85,,954970
3/29/2012,38.19,38.19,37.03,37.33,,796335
3/30/2012,37.52,37.94,36.68,37.24,,886312
4/2/2012,37.33,37.97,36.53,36.58,,1028504
4/3/2012,36.7,38.47,36.67,38.01,,1104150
4/4/2012,35.27,35.49,34.69,35,,4482816
4/5/2012,35.1,35.44,34.41,34.48,,1509478
4/9/2012,34.1,34.29,33.1,33.15,,1655805
4/10/2012,33.15,33.85,32.1,32.46,,1847669
4/11/2012,33.24,33.29,32.01,33.09,,1105447
4/12/2012,33.77,34.48,32.92,33.44,,1034154
4/13/2012,33.94,34.04,32.85,33.59,,649580
4/16/2012,33.41,33.7,32.09,32.25,,1099751
4/17/2012,32.43,33.07,32.04,32.24,,1115538
4/18/2012,32.09,32.75,31.53,32.66,,823096
4/19/2012,32.75,33.43,32.5,33.16,,774878
4/20/2012,33.14,33.73,32.94,33.16,,821774
4/23/2012,32.86,32.97,31.71,31.94,,890715
4/24/2012,31.82,32.2,31,31.82,,674467
4/25/2012,32.07,32.99,32.07,32.91,,712133
4/26/2012,32.96,33.52,32.91,33.49,,427619
4/27/2012,33.6,33.63,32.91,33.34,,590205
4/30/2012,33.27,33.36,32.58,33.13,,413948
5/1/2012,33.13,34.21,33.13,33.78,,658947
5/2/2012,33.5,34.39,33.39,33.94,,497251
5/3/2012,33.91,34,32.13,32.46,,842107
5/4/2012,32.32,32.46,31.4,31.83,,1247486
5/7/2012,31.96,32.58,31.61,32.47,,1157969
5/8/2012,32.5,32.73,29.37,30.19,,3097180
5/9/2012,30.3,30.77,29.76,30.06,,1947828
5/10/2012,32.97,34.68,32.4,32.96,,5556301
5/11/2012,32.49,33.44,32.16,32.25,,1221205
5/14/2012,31.92,32.13,30.05,30.06,,1380842
5/15/2012,30.26,30.96,29.22,29.43,,1585682
5/16/2012,29.58,30.18,28.88,29.18,,1257193
5/17/2012,29.3,29.79,28.24,28.57,,1149043
5/18/2012,28.37,28.46,26.83,27.56,,1616487
5/21/2012,27.58,29.26,27.12,28.77,,1475170
5/22/2012,30.1,31.34,30,30.79,,2366170
5/23/2012,30.56,31.05,29.5,31.02,,1220349
5/24/2012,31.25,31.25,29.69,30.32,,1075520
5/25/2012,30.16,30.41,29.2,29.81,,757009
5/29/2012,30.01,31.93,30.01,31.69,,1649917
5/30/2012,31.08,31.42,30.24,30.41,,1307141
5/31/2012,30.07,30.29,28.75,29.5,,1118701
6/1/2012,28.53,29.16,27.76,28.15,,885710
6/4/2012,28.03,28.41,27.11,27.88,,1030834
6/5/2012,27.84,28.39,27.56,27.91,,630885
6/6/2012,28.2,29.45,28.14,29.22,,910508
6/7/2012,29.81,29.87,28.85,28.93,,492015
6/8/2012,28.86,30.19,28.15,30.08,,881209
6/11/2012,30.31,31,28.96,29.12,,635947
6/12/2012,29.23,29.84,28.81,29.66,,568994
6/13/2012,29.55,30.64,29.47,29.77,,844371
6/14/2012,30.18,30.65,28.62,29.39,,872161
6/15/2012,29.39,29.95,28.81,29.91,,646737
6/18/2012,29.94,32.33,29.5,31.84,,1256796
6/19/2012,32.02,32.66,31.5,32.09,,911029
6/20/2012,33.5,34.5,33.21,33.78,,3422342
6/21/2012,34.26,34.28,31.84,32.19,,1891895
6/22/2012,32.6,33.98,32.46,33.78,,3047452
6/25/2012,33.94,34.12,32.75,33.11,,1503186
6/26/2012,32.05,32.35,31.39,31.61,,2613849
6/27/2012,31.9,32.44,31.57,31.96,,1047194
6/28/2012,31.9,32.11,30.62,31.41,,914040
6/29/2012,32.8,32.8,31,31.29,,1125704
7/2/2012,31.35,31.8,30.19,30.4,,1315534
7/3/2012,30.6,31,30.4,30.66,,947128
7/5/2012,30.81,31.67,30.8,31.23,,1253866
7/6/2012,30.99,31.73,30.8,30.99,,784661
7/9/2012,30.94,31.83,30.67,31.49,,910409
7/10/2012,31.54,32.48,30.89,31.27,,758352
7/11/2012,31.57,31.68,31.01,31.51,,638516
7/12/2012,31.29,33.01,30.8,32.7,,1125670
7/13/2012,32.97,34.4,32.83,34.25,,1304912
7/16/2012,34.32,36,33.9,35.96,,1743908
7/17/2012,35,35.21,32.38,33.35,,2569463
7/18/2012,31.42,33.67,31.06,32.15,,2882084
7/19/2012,32.72,33.15,32.04,32.27,,1435878
7/20/2012,32.07,32.25,31.25,31.79,,1568466
7/23/2012,31.05,31.3,30.62,30.66,,1386743
7/24/2012,30.66,31.04,29.62,29.84,,1500676
7/25/2012,29.92,29.98,28.75,28.95,,2844065
7/26/2012,29.9,30,27.64,28.13,,2263005
7/27/2012,28.71,29.66,28.1,29.51,,1672968
7/30/2012,29.51,30.25,27.21,27.35,,2066040
7/31/2012,27.54,27.97,27.35,27.42,,1575060
8/1/2012,27.99,27.99,26.03,26.25,,1592217
8/2/2012,26.84,26.85,25.52,26.1,,1305016
8/3/2012,26.9,27.55,26.74,27.27,,1209470
8/6/2012,27.55,28.7,27.55,28.27,,1528169
8/7/2012,28.77,30.9,28.5,30.25,,2387304
8/8/2012,29.9,30,28.59,29.09,,1308895
8/9/2012,29.52,30,29.13,29.41,,672584
8/10/2012,29.31,29.94,29.31,29.94,,707390
8/13/2012,29.69,31.3,29.1,31.17,,870050
8/14/2012,30.75,31.17,29.26,29.42,,793336
8/15/2012,29.39,29.7,28.81,29.4,,525385
8/16/2012,29.53,30.39,29.5,30.3,,668973
8/17/2012,30.29,30.71,29.98,30.01,,508122
8/20/2012,30.15,30.39,29.1,29.51,,1179008
8/21/2012,29.58,30,29,29.11,,761516
8/22/2012,29.01,30.04,29.01,29.95,,775490
8/23/2012,30,30.85,29.65,30.73,,1470974
8/24/2012,30.06,30.24,29.41,29.5,,1430011
8/27/2012,29.57,29.7,28.17,28.32,,1350325
8/28/2012,28.4,29.38,28,28.69,,1402656
8/29/2012,28.49,28.64,28.02,28.41,,838883
8/30/2012,28.6,28.74,28.1,28.41,,656307
8/31/2012,28.61,28.84,28.2,28.52,,539736
9/4/2012,28.52,28.99,27.9,28.14,,752496
9/5/2012,28.01,28.5,27.81,27.94,,639227
9/6/2012,28,28.9,27.9,28.55,,841643
9/7/2012,28.55,29.57,28.5,29.35,,953151
9/10/2012,29.2,29.35,27.3,27.37,,1484015
9/11/2012,27.76,28.16,27.4,27.8,,1014871
9/12/2012,27.9,28.58,27.8,28.28,,1145334
9/13/2012,28.57,29.5,28.48,29.48,,1486359
9/14/2012,30,30.65,29.65,30.39,,1536669
9/17/2012,32.35,32.78,31.51,32.54,,3212991
9/18/2012,31.88,31.9,30.68,31.34,,1788480
9/19/2012,31,31.74,30.94,31.05,,1048457
9/20/2012,30.93,31.5,30.68,30.9,,912372
9/21/2012,31.1,31.49,29.54,30.02,,1870170
9/24/2012,29.51,31.03,29.4,30.66,,1302004
9/25/2012,28.62,29.48,27.53,27.66,,5684952
9/26/2012,27.66,28.4,27.48,27.54,,1527320
9/27/2012,27.82,28.54,27.6,28.49,,1758553
9/28/2012,28.73,29.89,28.61,29.28,,4343338
10/1/2012,29.5,29.89,29,29.16,,884305
10/2/2012,29.28,29.89,29,29.8,,728969
10/3/2012,29.75,29.95,29.24,29.3,,1055288
10/4/2012,30,30.1,28.65,29.4,,1541207
10/5/2012,29.7,29.81,28.68,28.89,,938670
10/8/2012,28.86,29.4,28.61,29.25,,890006
10/9/2012,29.12,29.12,28.25,28.37,,1193479
10/10/2012,28.39,28.72,28.01,28.4,,505063
10/11/2012,28.94,28.98,28.25,28.32,,450571
10/12/2012,28.32,28.73,27.5,27.64,,987535
10/15/2012,28.02,28.05,26.86,27.33,,1469167
10/16/2012,27.67,28.09,27.34,28.06,,479248
10/17/2012,28.25,28.84,27.8,28.82,,667963
10/18/2012,28.99,28.99,27.78,28.04,,740947
10/19/2012,27.83,28.2,27.3,27.74,,1027302
10/22/2012,27.99,28,27.36,27.85,,470198
10/23/2012,27.38,28.56,27.37,28.39,,749273
10/24/2012,28.52,28.52,27.25,27.42,,1016368
10/25/2012,27.8,27.8,27.45,27.52,,577686
10/26/2012,27.53,27.8,27.02,27.38,,477305
10/31/2012,27.7,28.35,27.37,28.13,,775142
11/1/2012,28.25,29.49,28.2,29.25,,1024054
11/2/2012,29.27,29.55,28.55,28.92,,1030265
11/5/2012,29.8,31.58,29.33,31.5,,2049118
11/6/2012,30.61,31.2,29.95,31.15,,2323943
11/7/2012,31,32.05,30.81,31.54,,1715417
11/8/2012,31.01,31.88,30.94,31.31,,1273986
11/9/2012,30.6,30.93,29.85,30.32,,863028
11/12/2012,30.29,31.42,30.16,31.07,,557651
11/13/2012,31.29,32,30.72,31.61,,998263
