Date,Open,High,Low,Close,Volume
06/02/1976,1011.2417,1000.0000,985.7200,1000.0000,0.0000
06/03/1976,999.5682,1002.2612,973.2376,1002.2612,0.0000
06/04/1976,1001.8346,1031.2502,997.6324,1031.2502,0.0000
06/07/1976,1030.8229,1047.0417,1023.3374,1047.0417,0.0000
06/08/1976,1046.6030,1041.1910,1012.2220,1041.1910,0.0000
06/09/1976,1040.7468,1042.6431,1018.9419,1042.6431,0.0000
06/10/1976,1042.2026,1016.2373,1002.9378,1016.2373,0.0000
06/11/1976,1015.7974,974.1697,964.9870,974.1697,0.0000
06/14/1976,971.4268,943.9282,927.7183,943.9282,0.0000
06/15/1976,943.5199,957.1243,931.3036,957.1243,0.0000
06/16/1976,956.7298,941.1709,923.0660,941.1709,0.0000
06/17/1976,940.7718,896.5046,882.3943,896.5046,0.0000
06/18/1976,896.1126,892.2206,865.2360,892.2206,0.0000
06/21/1976,891.8474,878.4389,866.8351,878.4389,0.0000
06/22/1976,878.0680,898.5292,864.4271,898.5292,0.0000
06/23/1976,898.1648,903.8939,886.9670,903.8939,0.0000
06/24/1976,903.5216,889.3453,874.1188,889.3453,0.0000
06/25/1976,888.9710,890.7697,869.6995,890.7697,0.0000
06/28/1976,890.4017,897.8704,874.1768,897.8704,0.0000
06/29/1976,897.5019,886.3081,874.0729,886.3081,0.0000
06/30/1976,877.2609,866.4780,846.1956,866.4780,0.0000
07/01/1976,866.1113,883.3040,848.6693,883.3040,0.0000
07/02/1976,882.9455,869.6488,858.9092,869.6488,0.0000
07/06/1976,869.2832,883.5611,855.2558,883.5611,0.0000
07/07/1976,883.2013,875.7801,865.5441,875.7801,0.0000
07/08/1976,875.4149,871.6208,852.1448,871.6208,0.0000
07/09/1976,871.2590,846.1217,835.3127,846.1217,0.0000
07/12/1976,845.7621,823.5265,813.8588,823.5265,0.0000
07/13/1976,823.1788,828.5423,802.6577,828.5423,0.0000
07/14/1976,828.2056,821.6220,806.1034,821.6220,0.0000
07/15/1976,821.2849,838.7261,814.3084,838.7261,0.0000
07/16/1976,838.3931,850.8255,836.7195,850.8255,0.0000
07/19/1976,850.4868,859.9926,834.8875,859.9926,0.0000
07/20/1976,859.6495,873.7448,852.7255,873.7448,0.0000
07/21/1976,873.3978,870.8717,852.1777,870.8717,0.0000
07/22/1976,870.5186,867.7516,855.4258,867.7516,0.0000
07/23/1976,867.3990,864.1442,847.8694,864.1442,0.0000
07/26/1976,863.7923,863.5432,848.1035,863.5432,0.0000
07/27/1976,863.1923,877.8732,852.2437,877.8732,0.0000
07/28/1976,877.5224,888.4618,874.9784,888.4618,0.0000
07/29/1976,888.1056,891.2082,874.1443,891.2082,0.0000
07/30/1976,882.0668,868.7813,857.3194,868.7813,0.0000
08/02/1976,868.4211,874.7176,854.8205,874.7176,0.0000
08/03/1976,874.3673,850.2183,841.3213,850.2183,0.0000
08/04/1976,849.8663,842.7663,824.4045,842.7663,0.0000
08/05/1976,842.4249,856.4613,834.4386,856.4613,0.0000
08/06/1976,856.1234,857.6072,846.2307,857.6072,0.0000
08/09/1976,857.2642,864.6980,851.5652,864.6980,0.0000
08/10/1976,864.3550,841.3031,833.7864,841.3031,0.0000
08/11/1976,840.9579,849.4151,820.9026,849.4151,0.0000
08/12/1976,849.0797,845.1631,834.8821,845.1631,0.0000
08/13/1976,844.8250,844.0955,830.9635,844.0955,0.0000
08/16/1976,843.7598,839.3892,825.7920,839.3892,0.0000
08/17/1976,839.0547,830.1362,819.2895,830.1362,0.0000
08/18/1976,829.8044,835.5055,815.3145,835.5055,0.0000
08/19/1976,835.1783,863.2145,830.8650,863.2145,0.0000
08/20/1976,864.8889,888.4243,864.8889,888.4243,0.0000
08/23/1976,888.0850,898.7557,884.9621,898.7557,0.0000
08/24/1976,898.4064,916.6460,880.1668,916.6460,0.0000
08/25/1976,916.2926,895.6631,885.3482,895.6631,0.0000
08/26/1976,895.3028,913.9933,880.5610,913.9933,0.0000
08/27/1976,913.6418,909.3133,897.9515,909.3133,0.0000
08/30/1976,908.9552,893.1015,881.2782,893.1015,0.0000
08/31/1976,883.8913,861.7773,849.4043,861.7773,0.0000
09/01/1976,861.4279,832.5492,826.5222,832.5492,0.0000
09/02/1976,832.2126,835.5715,813.4986,835.5715,0.0000
09/03/1976,835.2469,826.0841,818.1272,826.0841,0.0000
09/07/1976,825.7587,808.4203,801.7699,808.4203,0.0000
09/08/1976,808.0989,810.1762,791.9414,810.1762,0.0000
09/09/1976,809.8622,822.3644,805.6948,822.3644,0.0000
09/10/1976,822.0504,816.1449,807.1685,816.1449,0.0000
09/13/1976,815.8266,824.2461,800.8588,824.2461,0.0000
09/14/1976,823.9307,832.2260,818.9535,832.2260,0.0000
09/15/1976,831.9078,824.4644,813.6594,824.4644,0.0000
09/16/1976,824.1432,798.2925,792.3634,798.2925,0.0000
09/17/1976,797.9746,776.8397,764.5678,776.8397,0.0000
09/20/1976,776.5323,775.4361,756.1453,775.4361,0.0000
09/21/1976,775.1381,742.1116,735.5502,742.1116,0.0000
09/22/1976,741.8151,749.4514,723.4469,749.4514,0.0000
09/23/1976,749.1686,760.4626,738.7112,760.4626,0.0000
09/24/1976,760.1776,762.7370,750.7927,762.7370,0.0000
09/27/1976,762.4482,752.3823,743.1730,752.3823,0.0000
09/28/1976,752.0925,780.4879,746.4133,780.4879,0.0000
09/29/1976,780.2018,792.3555,768.4900,792.3555,0.0000
09/30/1976,784.6084,787.5493,773.9765,787.5493,0.0000
10/01/1976,787.2481,811.2605,775.8029,811.2605,0.0000
10/04/1976,810.9614,814.2311,800.4516,814.2311,0.0000
10/05/1976,813.9237,832.7010,808.7599,832.7010,0.0000
10/06/1976,832.3936,838.6832,820.5403,838.6832,0.0000
10/07/1976,838.3700,824.4474,815.6541,824.4474,0.0000
10/08/1976,824.1334,847.5346,813.1492,847.5346,0.0000
10/11/1976,849.2099,870.0272,849.2099,870.0272,0.0000
10/12/1976,869.7140,891.0205,855.5952,891.0205,0.0000
10/13/1976,890.7016,855.9782,847.4962,855.9782,0.0000
10/14/1976,855.6546,887.5783,855.1519,887.5783,0.0000
10/15/1976,887.2699,886.4781,870.1139,886.4781,0.0000
10/18/1976,886.1604,870.6120,856.9086,870.6120,0.0000
10/19/1976,870.2967,870.8115,855.6303,870.8115,0.0000
10/20/1976,870.5034,863.0383,850.4246,863.0383,0.0000
10/21/1976,862.7310,887.4072,847.9762,887.4072,0.0000
10/22/1976,887.1026,908.4944,882.8770,908.4944,0.0000
10/25/1976,908.1806,905.1824,890.7366,905.1824,0.0000
10/26/1976,904.8598,878.0043,866.0685,878.0043,0.0000
10/27/1976,877.6812,859.4431,850.0636,859.4431,0.0000
10/28/1976,859.1284,862.9277,840.3857,862.9277,0.0000
10/29/1976,853.0620,820.0863,814.9738,820.0863,0.0000
11/01/1976,819.7758,814.9958,798.7437,814.9958,0.0000
11/03/1976,829.1612,842.6737,829.1612,842.6737,0.0000
11/04/1976,842.3798,830.2300,811.6335,830.2300,0.0000
11/05/1976,829.9257,868.5816,822.8754,868.5816,0.0000
11/08/1976,873.4492,899.8027,873.4492,899.8027,0.0000
11/09/1976,899.4892,907.0753,882.9625,907.0753,0.0000
11/10/1976,906.7505,920.7188,888.6738,920.7188,0.0000
11/11/1976,920.3910,897.1972,890.2112,897.1972,0.0000
11/12/1976,896.8643,907.6656,888.4934,907.6656,0.0000
11/15/1976,907.3412,889.2381,882.1066,889.2381,0.0000
11/16/1976,888.9099,885.1727,856.3432,885.1727,0.0000
11/17/1976,884.8513,869.7264,850.8867,869.7264,0.0000
11/18/1976,869.4074,836.2246,827.6696,836.2246,0.0000
11/19/1976,835.9125,835.1742,814.2539,835.1742,0.0000
11/22/1976,834.8754,818.4106,804.6488,818.4106,0.0000
11/23/1976,818.1141,833.1860,810.6976,833.1860,0.0000
11/24/1976,832.8979,821.8699,811.0871,821.8699,0.0000
11/26/1976,821.5790,803.7692,795.1049,803.7692,0.0000
11/29/1976,803.4844,820.0759,796.2402,820.0759,0.0000
11/30/1976,810.6504,818.8436,803.9031,818.8436,0.0000
12/01/1976,818.5642,809.1840,796.1960,809.1840,0.0000
12/02/1976,808.9070,817.6677,789.7280,817.6677,0.0000
12/03/1976,817.3957,802.0275,788.8206,802.0275,0.0000
12/06/1976,801.7545,783.0293,769.2193,783.0293,0.0000
12/07/1976,782.7631,784.3504,763.7155,784.3504,0.0000
12/08/1976,784.0918,770.6813,763.4078,770.6813,0.0000
12/09/1976,770.4228,760.8739,743.9970,760.8739,0.0000
12/10/1976,760.6202,756.4719,742.0614,756.4719,0.0000
12/13/1976,756.2214,757.7381,742.5703,757.7381,0.0000
12/14/1976,757.4895,747.9331,739.8969,747.9331,0.0000
12/15/1976,747.6841,746.1898,730.1786,746.1898,0.0000
12/16/1976,745.9441,753.1807,737.6433,753.1807,0.0000
12/17/1976,752.9358,764.5747,735.6931,764.5747,0.0000
12/20/1976,764.3275,777.7432,756.1902,777.7432,0.0000
12/21/1976,777.4923,764.6653,754.7638,764.6653,0.0000
12/22/1976,764.4103,753.6285,734.2653,753.6285,0.0000
12/23/1976,753.3780,750.5721,736.5420,750.5721,0.0000
12/27/1976,750.3254,724.1313,718.7636,724.1313,0.0000
12/28/1976,723.8859,709.3481,697.2673,709.3481,0.0000
12/29/1976,709.1114,717.6789,701.1416,717.6789,0.0000
12/30/1976,717.4470,706.5173,695.7899,706.5173,0.0000
12/31/1976,698.9831,687.4452,680.2837,687.4452,0.0000
01/03/1977,687.2140,696.0392,677.4295,696.0392,0.0000
01/04/1977,695.8144,721.1759,689.7667,721.1759,0.0000
01/05/1977,720.9482,740.1825,713.3772,740.1825,0.0000
01/06/1977,739.9459,734.4367,716.6372,734.4367,0.0000
01/07/1977,734.1932,734.4028,722.2386,734.4028,0.0000
01/10/1977,734.1603,730.1753,718.6396,730.1753,0.0000
