Date,Open,High,Low,Close,Volume
12/29/1978,1.00000E+003,1.00000E+003,1.00000E+003,1.00000E+003,0.00000E+000
01/02/1979,1.00710E+003,1.00710E+003,1.00710E+003,1.00710E+003,0.00000E+000
01/03/1979,1.02520E+003,1.02520E+003,1.02520E+003,1.02520E+003,0.00000E+000
01/04/1979,1.04070E+003,1.04070E+003,1.04070E+003,1.04070E+003,0.00000E+000
01/05/1979,1.05460E+003,1.05460E+003,1.05460E+003,1.05460E+003,0.00000E+000
01/08/1979,1.05200E+003,1.05200E+003,1.05200E+003,1.05200E+003,0.00000E+000
01/09/1979,1.06120E+003,1.06120E+003,1.06120E+003,1.06120E+003,0.00000E+000
01/10/1979,1.05890E+003,1.05890E+003,1.05890E+003,1.05890E+003,0.00000E+000
01/11/1979,1.06370E+003,1.06370E+003,1.06370E+003,1.06370E+003,0.00000E+000
01/12/1979,1.07580E+003,1.07580E+003,1.07580E+003,1.07580E+003,0.00000E+000
01/15/1979,1.08210E+003,1.08210E+003,1.08210E+003,1.08210E+003,0.00000E+000
01/16/1979,1.07300E+003,1.07300E+003,1.07300E+003,1.07300E+003,0.00000E+000
01/17/1979,1.07080E+003,1.07080E+003,1.07080E+003,1.07080E+003,0.00000E+000
01/18/1979,1.08070E+003,1.08070E+003,1.08070E+003,1.08070E+003,0.00000E+000
01/19/1979,1.08460E+003,1.08460E+003,1.08460E+003,1.08460E+003,0.00000E+000
01/22/1979,1.08380E+003,1.08380E+003,1.08380E+003,1.08380E+003,0.00000E+000
01/23/1979,1.09150E+003,1.09150E+003,1.09150E+003,1.09150E+003,0.00000E+000
01/24/1979,1.08900E+003,1.08900E+003,1.08900E+003,1.08900E+003,0.00000E+000
01/25/1979,1.09630E+003,1.09630E+003,1.09630E+003,1.09630E+003,0.00000E+000
01/26/1979,1.10310E+003,1.10310E+003,1.10310E+003,1.10310E+003,0.00000E+000
01/29/1979,1.10230E+003,1.10230E+003,1.10230E+003,1.10230E+003,0.00000E+000
01/30/1979,1.10060E+003,1.10060E+003,1.10060E+003,1.10060E+003,0.00000E+000
01/31/1979,1.09250E+003,1.09250E+003,1.09250E+003,1.09250E+003,0.00000E+000
02/01/1979,1.09140E+003,1.09140E+003,1.09140E+003,1.09140E+003,0.00000E+000
02/02/1979,1.09230E+003,1.09230E+003,1.09230E+003,1.09230E+003,0.00000E+000
02/05/1979,1.07720E+003,1.07720E+003,1.07720E+003,1.07720E+003,0.00000E+000
02/06/1979,1.07650E+003,1.07650E+003,1.07650E+003,1.07650E+003,0.00000E+000
02/07/1979,1.06350E+003,1.06350E+003,1.06350E+003,1.06350E+003,0.00000E+000
02/08/1979,1.07000E+003,1.07000E+003,1.07000E+003,1.07000E+003,0.00000E+000
02/09/1979,1.07570E+003,1.07570E+003,1.07570E+003,1.07570E+003,0.00000E+000
02/12/1979,1.07630E+003,1.07630E+003,1.07630E+003,1.07630E+003,0.00000E+000
02/13/1979,1.08640E+003,1.08640E+003,1.08640E+003,1.08640E+003,0.00000E+000
02/14/1979,1.08600E+003,1.08600E+003,1.08600E+003,1.08600E+003,0.00000E+000
02/15/1979,1.08870E+003,1.08870E+003,1.08870E+003,1.08870E+003,0.00000E+000
02/16/1979,1.09310E+003,1.09310E+003,1.09310E+003,1.09310E+003,0.00000E+000
02/20/1979,1.09720E+003,1.09720E+003,1.09720E+003,1.09720E+003,0.00000E+000
02/21/1979,1.09680E+003,1.09680E+003,1.09680E+003,1.09680E+003,0.00000E+000
02/22/1979,1.09380E+003,1.09380E+003,1.09380E+003,1.09380E+003,0.00000E+000
02/23/1979,1.08900E+003,1.08900E+003,1.08900E+003,1.08900E+003,0.00000E+000
02/26/1979,1.08740E+003,1.08740E+003,1.08740E+003,1.08740E+003,0.00000E+000
02/27/1979,1.06340E+003,1.06340E+003,1.06340E+003,1.06340E+003,0.00000E+000
02/28/1979,1.06190E+003,1.06190E+003,1.06190E+003,1.06190E+003,0.00000E+000
03/01/1979,1.06970E+003,1.06970E+003,1.06970E+003,1.06970E+003,0.00000E+000
03/02/1979,1.07450E+003,1.07450E+003,1.07450E+003,1.07450E+003,0.00000E+000
03/05/1979,1.08380E+003,1.08380E+003,1.08380E+003,1.08380E+003,0.00000E+000
03/06/1979,1.08280E+003,1.08280E+003,1.08280E+003,1.08280E+003,0.00000E+000
03/07/1979,1.09210E+003,1.09210E+003,1.09210E+003,1.09210E+003,0.00000E+000
03/08/1979,1.10340E+003,1.10340E+003,1.10340E+003,1.10340E+003,0.00000E+000
03/09/1979,1.10540E+003,1.10540E+003,1.10540E+003,1.10540E+003,0.00000E+000
03/12/1979,1.10960E+003,1.10960E+003,1.10960E+003,1.10960E+003,0.00000E+000
03/13/1979,1.11530E+003,1.11530E+003,1.11530E+003,1.11530E+003,0.00000E+000
03/14/1979,1.11660E+003,1.11660E+003,1.11660E+003,1.11660E+003,0.00000E+000
03/15/1979,1.12190E+003,1.12190E+003,1.12190E+003,1.12190E+003,0.00000E+000
03/16/1979,1.13150E+003,1.13150E+003,1.13150E+003,1.13150E+003,0.00000E+000
03/19/1979,1.13610E+003,1.13610E+003,1.13610E+003,1.13610E+003,0.00000E+000
03/20/1979,1.13280E+003,1.13280E+003,1.13280E+003,1.13280E+003,0.00000E+000
03/21/1979,1.13960E+003,1.13960E+003,1.13960E+003,1.13960E+003,0.00000E+000
03/22/1979,1.14580E+003,1.14580E+003,1.14580E+003,1.14580E+003,0.00000E+000
03/23/1979,1.15270E+003,1.15270E+003,1.15270E+003,1.15270E+003,0.00000E+000
03/26/1979,1.14790E+003,1.14790E+003,1.14790E+003,1.14790E+003,0.00000E+000
03/27/1979,1.15880E+003,1.15880E+003,1.15880E+003,1.15880E+003,0.00000E+000
03/28/1979,1.15870E+003,1.15870E+003,1.15870E+003,1.15870E+003,0.00000E+000
03/29/1979,1.16500E+003,1.16500E+003,1.16500E+003,1.16500E+003,0.00000E+000
03/30/1979,1.16880E+003,1.16880E+003,1.16880E+003,1.16880E+003,0.00000E+000
04/02/1979,1.16240E+003,1.16240E+003,1.16240E+003,1.16240E+003,0.00000E+000
04/03/1979,1.17560E+003,1.17560E+003,1.17560E+003,1.17560E+003,0.00000E+000
04/04/1979,1.18170E+003,1.18170E+003,1.18170E+003,1.18170E+003,0.00000E+000
04/05/1979,1.18800E+003,1.18800E+003,1.18800E+003,1.18800E+003,0.00000E+000
04/06/1979,1.18880E+003,1.18880E+003,1.18880E+003,1.18880E+003,0.00000E+000
04/09/1979,1.18670E+003,1.18670E+003,1.18670E+003,1.18670E+003,0.00000E+000
04/10/1979,1.19180E+003,1.19180E+003,1.19180E+003,1.19180E+003,0.00000E+000
04/11/1979,1.18520E+003,1.18520E+003,1.18520E+003,1.18520E+003,0.00000E+000
04/12/1979,1.18750E+003,1.18750E+003,1.18750E+003,1.18750E+003,0.00000E+000
04/16/1979,1.17680E+003,1.17680E+003,1.17680E+003,1.17680E+003,0.00000E+000
04/17/1979,1.17580E+003,1.17580E+003,1.17580E+003,1.17580E+003,0.00000E+000
04/18/1979,1.18410E+003,1.18410E+003,1.18410E+003,1.18410E+003,0.00000E+000
04/19/1979,1.18390E+003,1.18390E+003,1.18390E+003,1.18390E+003,0.00000E+000
04/20/1979,1.18650E+003,1.18650E+003,1.18650E+003,1.18650E+003,0.00000E+000
04/23/1979,1.19040E+003,1.19040E+003,1.19040E+003,1.19040E+003,0.00000E+000
04/24/1979,1.19750E+003,1.19750E+003,1.19750E+003,1.19750E+003,0.00000E+000
04/25/1979,1.20230E+003,1.20230E+003,1.20230E+003,1.20230E+003,0.00000E+000
04/26/1979,1.20080E+003,1.20080E+003,1.20080E+003,1.20080E+003,0.00000E+000
04/27/1979,1.19900E+003,1.19900E+003,1.19900E+003,1.19900E+003,0.00000E+000
04/30/1979,1.19790E+003,1.19790E+003,1.19790E+003,1.19790E+003,0.00000E+000
05/01/1979,1.19850E+003,1.19850E+003,1.19850E+003,1.19850E+003,0.00000E+000
05/02/1979,1.20030E+003,1.20030E+003,1.20030E+003,1.20030E+003,0.00000E+000
05/03/1979,1.20170E+003,1.20170E+003,1.20170E+003,1.20170E+003,0.00000E+000
05/04/1979,1.19360E+003,1.19360E+003,1.19360E+003,1.19360E+003,0.00000E+000
05/07/1979,1.16320E+003,1.16320E+003,1.16320E+003,1.16320E+003,0.00000E+000
05/08/1979,1.15540E+003,1.15540E+003,1.15540E+003,1.15540E+003,0.00000E+000
05/09/1979,1.16110E+003,1.16110E+003,1.16110E+003,1.16110E+003,0.00000E+000
05/10/1979,1.15280E+003,1.15280E+003,1.15280E+003,1.15280E+003,0.00000E+000
05/11/1979,1.15460E+003,1.15460E+003,1.15460E+003,1.15460E+003,0.00000E+000
05/14/1979,1.14950E+003,1.14950E+003,1.14950E+003,1.14950E+003,0.00000E+000
05/15/1979,1.15070E+003,1.15070E+003,1.15070E+003,1.15070E+003,0.00000E+000
05/16/1979,1.15140E+003,1.15140E+003,1.15140E+003,1.15140E+003,0.00000E+000
05/17/1979,1.16560E+003,1.16560E+003,1.16560E+003,1.16560E+003,0.00000E+000
05/18/1979,1.17080E+003,1.17080E+003,1.17080E+003,1.17080E+003,0.00000E+000
05/21/1979,1.17530E+003,1.17530E+003,1.17530E+003,1.17530E+003,0.00000E+000
05/22/1979,1.18240E+003,1.18240E+003,1.18240E+003,1.18240E+003,0.00000E+000
05/23/1979,1.18310E+003,1.18310E+003,1.18310E+003,1.18310E+003,0.00000E+000
05/24/1979,1.18730E+003,1.18730E+003,1.18730E+003,1.18730E+003,0.00000E+000
05/25/1979,1.19380E+003,1.19380E+003,1.19380E+003,1.19380E+003,0.00000E+000
05/29/1979,1.19350E+003,1.19350E+003,1.19350E+003,1.19350E+003,0.00000E+000
05/30/1979,1.18120E+003,1.18120E+003,1.18120E+003,1.18120E+003,0.00000E+000
05/31/1979,1.18110E+003,1.18110E+003,1.18110E+003,1.18110E+003,0.00000E+000
06/01/1979,1.18420E+003,1.18420E+003,1.18420E+003,1.18420E+003,0.00000E+000
06/04/1979,1.18520E+003,1.18520E+003,1.18520E+003,1.18520E+003,0.00000E+000
06/05/1979,1.19730E+003,1.19730E+003,1.19730E+003,1.19730E+003,0.00000E+000
06/06/1979,1.20520E+003,1.20520E+003,1.20520E+003,1.20520E+003,0.00000E+000
06/07/1979,1.21270E+003,1.21270E+003,1.21270E+003,1.21270E+003,0.00000E+000
06/08/1979,1.21610E+003,1.21610E+003,1.21610E+003,1.21610E+003,0.00000E+000
06/11/1979,1.21970E+003,1.21970E+003,1.21970E+003,1.21970E+003,0.00000E+000
06/12/1979,1.23070E+003,1.23070E+003,1.23070E+003,1.23070E+003,0.00000E+000
06/13/1979,1.23160E+003,1.23160E+003,1.23160E+003,1.23160E+003,0.00000E+000
06/14/1979,1.23000E+003,1.23000E+003,1.23000E+003,1.23000E+003,0.00000E+000
06/15/1979,1.23280E+003,1.23280E+003,1.23280E+003,1.23280E+003,0.00000E+000
06/18/1979,1.22790E+003,1.22790E+003,1.22790E+003,1.22790E+003,0.00000E+000
06/19/1979,1.22880E+003,1.22880E+003,1.22880E+003,1.22880E+003,0.00000E+000
06/20/1979,1.23340E+003,1.23340E+003,1.23340E+003,1.23340E+003,0.00000E+000
06/21/1979,1.23960E+003,1.23960E+003,1.23960E+003,1.23960E+003,0.00000E+000
06/22/1979,1.24510E+003,1.24510E+003,1.24510E+003,1.24510E+003,0.00000E+000
06/25/1979,1.23760E+003,1.23760E+003,1.23760E+003,1.23760E+003,0.00000E+000
06/26/1979,1.23390E+003,1.23390E+003,1.23390E+003,1.23390E+003,0.00000E+000
06/27/1979,1.24000E+003,1.24000E+003,1.24000E+003,1.24000E+003,0.00000E+000
06/28/1979,1.24610E+003,1.24610E+003,1.24610E+003,1.24610E+003,0.00000E+000
06/29/1979,1.24730E+003,1.24730E+003,1.24730E+003,1.24730E+003,0.00000E+000
07/02/1979,1.23590E+003,1.23590E+003,1.23590E+003,1.23590E+003,0.00000E+000
07/03/1979,1.23940E+003,1.23940E+003,1.23940E+003,1.23940E+003,0.00000E+000
07/05/1979,1.24590E+003,1.24590E+003,1.24590E+003,1.24590E+003,0.00000E+000
07/06/1979,1.25680E+003,1.25680E+003,1.25680E+003,1.25680E+003,0.00000E+000
07/09/1979,1.26300E+003,1.26300E+003,1.26300E+003,1.26300E+003,0.00000E+000
07/10/1979,1.26160E+003,1.26160E+003,1.26160E+003,1.26160E+003,0.00000E+000
07/11/1979,1.25920E+003,1.25920E+003,1.25920E+003,1.25920E+003,0.00000E+000
07/12/1979,1.25630E+003,1.25630E+003,1.25630E+003,1.25630E+003,0.00000E+000
07/13/1979,1.25360E+003,1.25360E+003,1.25360E+003,1.25360E+003,0.00000E+000
07/16/1979,1.25790E+003,1.25790E+003,1.25790E+003,1.25790E+003,0.00000E+000
07/17/1979,1.24430E+003,1.24430E+003,1.24430E+003,1.24430E+003,0.00000E+000
07/18/1979,1.23780E+003,1.23780E+003,1.23780E+003,1.23780E+003,0.00000E+000
07/19/1979,1.24400E+003,1.24400E+003,1.24400E+003,1.24400E+003,0.00000E+000
07/20/1979,1.24840E+003,1.24840E+003,1.24840E+003,1.24840E+003,0.00000E+000
07/23/1979,1.24550E+003,1.24550E+003,1.24550E+003,1.24550E+003,0.00000E+000
07/24/1979,1.25060E+003,1.25060E+003,1.25060E+003,1.25060E+003,0.00000E+000
07/25/1979,1.26160E+003,1.26160E+003,1.26160E+003,1.26160E+003,0.00000E+000
07/26/1979,1.26760E+003,1.26760E+003,1.26760E+003,1.26760E+003,0.00000E+000
07/27/1979,1.27460E+003,1.27460E+003,1.27460E+003,1.27460E+003,0.00000E+000
07/30/1979,1.27860E+003,1.27860E+003,1.27860E+003,1.27860E+003,0.00000E+000
07/31/1979,1.28650E+003,1.28650E+003,1.28650E+003,1.28650E+003,0.00000E+000
08/01/1979,1.29280E+003,1.29280E+003,1.29280E+003,1.29280E+003,0.00000E+000
08/02/1979,1.29760E+003,1.29760E+003,1.29760E+003,1.29760E+003,0.00000E+000
08/03/1979,1.29820E+003,1.29820E+003,1.29820E+003,1.29820E+003,0.00000E+000
08/06/1979,1.29910E+003,1.29910E+003,1.29910E+003,1.29910E+003,0.00000E+000
08/07/1979,1.30940E+003,1.30940E+003,1.30940E+003,1.30940E+003,0.00000E+000
08/08/1979,1.31460E+003,1.31460E+003,1.31460E+003,1.31460E+003,0.00000E+000
08/09/1979,1.31730E+003,1.31730E+003,1.31730E+003,1.31730E+003,0.00000E+000
08/10/1979,1.32690E+003,1.32690E+003,1.32690E+003,1.32690E+003,0.00000E+000
08/13/1979,1.33550E+003,1.33550E+003,1.33550E+003,1.33550E+003,0.00000E+000
08/14/1979,1.33980E+003,1.33980E+003,1.33980E+003,1.33980E+003,0.00000E+000
08/15/1979,1.35000E+003,1.35000E+003,1.35000E+003,1.35000E+003,0.00000E+000
08/16/1979,1.34810E+003,1.34810E+003,1.34810E+003,1.34810E+003,0.00000E+000
08/17/1979,1.35230E+003,1.35230E+003,1.35230E+003,1.35230E+003,0.00000E+000
08/20/1979,1.35620E+003,1.35620E+003,1.35620E+003,1.35620E+003,0.00000E+000
