Date,Open,High,Low,Close,Volume
06/27/2000,1000.0000,1000.0000,1000.0000,1000.0000,0.0000
06/28/2000,1000.0000,1000.0000,1000.0000,1000.0000,0.0000
06/29/2000,1000.0000,1000.0000,1000.0000,1000.0000,0.0000
06/30/2000,1000.9970,1000.9970,1000.9970,1000.9970,0.0000
07/03/2000,1002.9905,1002.9905,1002.9905,1002.9905,0.0000
07/05/2000,1003.9879,1003.9879,1003.9879,1003.9879,0.0000
07/06/2000,1003.9879,1003.9879,1003.9879,1003.9879,0.0000
07/07/2000,1005.9817,1005.9817,1005.9817,1005.9817,0.0000
07/10/2000,1004.9849,1004.9849,1004.9849,1004.9849,0.0000
07/11/2000,1004.9849,1004.9849,1004.9849,1004.9849,0.0000
07/12/2000,1004.9849,1004.9849,1004.9849,1004.9849,0.0000
07/13/2000,1005.9817,1005.9817,1005.9817,1005.9817,0.0000
07/14/2000,1004.9849,1004.9849,1004.9849,1004.9849,0.0000
07/17/2000,1003.9879,1003.9879,1003.9879,1003.9879,0.0000
07/18/2000,1005.9817,1005.9817,1005.9817,1005.9817,0.0000
07/19/2000,1004.9849,1004.9849,1004.9849,1004.9849,0.0000
07/20/2000,1006.9795,1006.9795,1006.9795,1006.9795,0.0000
07/21/2000,1006.9795,1006.9795,1006.9795,1006.9795,0.0000
07/24/2000,1006.9795,1006.9795,1006.9795,1006.9795,0.0000
07/25/2000,1007.9758,1007.9758,1007.9758,1007.9758,0.0000
07/26/2000,1007.9758,1007.9758,1007.9758,1007.9758,0.0000
07/27/2000,1007.9758,1007.9758,1007.9758,1007.9758,0.0000
07/28/2000,1007.9758,1007.9758,1007.9758,1007.9758,0.0000
07/31/2000,1008.9728,1008.9728,1008.9728,1008.9728,0.0000
08/01/2000,1009.9701,1009.9701,1009.9701,1009.9701,0.0000
08/02/2000,1010.9672,1010.9672,1010.9672,1010.9672,0.0000
08/03/2000,1010.9672,1010.9672,1010.9672,1010.9672,0.0000
08/04/2000,1011.9636,1011.9636,1011.9636,1011.9636,0.0000
08/07/2000,1011.9636,1011.9636,1011.9636,1011.9636,0.0000
08/08/2000,1010.9672,1010.9672,1010.9672,1010.9672,0.0000
08/09/2000,1010.9672,1010.9672,1010.9672,1010.9672,0.0000
08/10/2000,1011.9636,1011.9636,1011.9636,1011.9636,0.0000
08/11/2000,1012.9610,1012.9610,1012.9610,1012.9610,0.0000
08/14/2000,1011.9636,1011.9636,1011.9636,1011.9636,0.0000
08/15/2000,1010.9672,1010.9672,1010.9672,1010.9672,0.0000
