Date,Open,High,Low,Close,Volume
08/20/2001,997.6256,1000.0000,995.2513,1000.0000,0.0000
08/21/2001,1006.3317,997.6256,997.6256,997.6256,0.0000
08/22/2001,1014.6419,1009.8931,1009.4975,1009.8931,0.0000
08/23/2001,1005.1444,1005.1444,1003.1658,1005.1444,0.0000
08/24/2001,1016.0666,1018.8365,1013.0590,1018.8365,0.0000
08/27/2001,1018.9949,1017.0162,1015.2750,1017.0162,0.0000
08/28/2001,1009.8931,1005.3819,1003.4824,1005.3819,0.0000
08/29/2001,1007.9145,1000.7915,999.6043,1000.7915,0.0000
08/30/2001,989.3154,986.5454,983.7753,986.5454,0.0000
08/31/2001,986.1495,988.9196,984.5667,988.9196,0.0000
09/04/2001,967.9462,966.3633,966.3633,966.3633,0.0000
09/05/2001,963.1974,960.4274,957.6573,960.4274,0.0000
09/06/2001,945.7856,938.6624,938.6624,938.6624,0.0000
09/07/2001,937.0796,933.1223,929.9565,933.1223,0.0000
09/10/2001,912.5446,922.4377,907.0044,922.4377,0.0000
09/17/2001,872.5762,882.0736,871.3890,882.0736,0.0000
09/18/2001,874.1591,874.9506,870.5975,874.9506,0.0000
09/19/2001,883.2608,872.5762,861.4959,872.5762,0.0000
09/20/2001,849.2284,834.5864,834.5864,834.5864,0.0000
09/21/2001,775.6233,811.2387,775.6233,811.2387,0.0000
09/24/2001,838.9395,848.8326,833.7950,848.8326,0.0000
09/25/2001,857.9343,858.7258,851.2070,858.7258,0.0000
09/26/2001,866.2446,863.0788,860.3087,863.0788,0.0000
09/27/2001,863.0788,876.6917,861.4959,876.6917,0.0000
09/28/2001,885.6351,893.7871,883.8939,893.7871,0.0000
10/01/2001,880.0949,888.9593,878.3538,888.9593,0.0000
10/02/2001,879.8114,892.0971,879.8114,892.0971,0.0000
10/03/2001,875.8483,901.2123,875.8483,901.2123,0.0000
10/04/2001,909.1384,910.8031,900.4196,910.8031,0.0000
10/05/2001,910.8031,912.2297,905.9680,912.2297,0.0000
10/08/2001,901.4501,906.7606,900.4196,906.7606,0.0000
10/09/2001,911.1201,904.3828,903.1938,904.3828,0.0000
10/10/2001,915.4795,922.6131,915.4795,922.6131,0.0000
10/11/2001,932.5209,928.9540,923.4057,928.9540,0.0000
10/12/2001,917.8574,927.7652,917.8574,927.7652,0.0000
10/15/2001,915.4795,913.1016,912.7053,913.1016,0.0000
10/16/2001,921.8205,925.7836,917.8574,925.7836,0.0000
10/17/2001,943.2213,926.5762,926.5762,926.5762,0.0000
10/18/2001,921.8205,919.0462,911.5164,919.0462,0.0000
10/19/2001,906.7606,909.9311,901.6878,909.9311,0.0000
10/22/2001,903.5901,916.2721,903.5901,916.2721,0.0000
10/23/2001,926.5762,923.5642,923.5642,923.5642,0.0000
10/24/2001,931.3320,932.8379,928.1615,932.8379,0.0000
10/25/2001,921.4242,931.4904,917.4611,931.4904,0.0000
10/26/2001,928.1615,937.5144,928.1615,937.5144,0.0000
10/29/2001,935.2950,917.9366,917.9366,917.9366,0.0000
10/30/2001,912.3089,907.5533,904.0657,907.5533,0.0000
10/31/2001,918.6500,910.0897,908.8215,910.0897,0.0000
11/01/2001,922.6131,929.2711,917.0647,929.2711,0.0000
11/02/2001,927.2103,929.1919,922.1375,929.1919,0.0000
11/05/2001,930.5393,938.4655,930.5393,938.4655,0.0000
11/06/2001,939.2581,948.2148,936.0876,948.2148,0.0000
11/07/2001,934.5025,939.6545,933.7098,939.6545,0.0000
11/08/2001,945.5992,946.3918,945.5992,946.3918,0.0000
