Date,Open,High,Low,Close,Volume
09/12/1989,1000.0000,1000.0000,1000.0000,1000.0000,0.0000
09/13/1989,994.4676,994.4676,994.4676,994.4676,0.0000
09/14/1989,992.4976,992.4976,992.4976,992.4976,0.0000
09/15/1989,999.9099,999.9099,999.9099,999.9099,0.0000
09/18/1989,1001.7083,1001.7083,1001.7083,1001.7083,0.0000
09/19/1989,1000.9207,1000.9207,1000.9207,1000.9207,0.0000
09/20/1989,1004.8546,1004.8546,1004.8546,1004.8546,0.0000
09/21/1989,1001.5692,1001.5692,1001.5692,1001.5692,0.0000
09/22/1989,1003.7592,1003.7592,1003.7592,1003.7592,0.0000
09/25/1989,997.9312,997.9312,997.9312,997.9312,0.0000
09/26/1989,997.2337,997.2337,997.2337,997.2337,0.0000
09/27/1989,995.5603,995.5603,995.5603,995.5603,0.0000
09/28/1989,1000.2106,1000.2106,1000.2106,1000.2106,0.0000
09/29/1989,1000.0001,1000.0001,1000.0001,1000.0001,0.0000
10/02/1989,1001.7993,1001.7993,1001.7993,1001.7993,0.0000
10/03/1989,1006.1385,1006.1385,1006.1385,1006.1385,0.0000
10/04/1989,1005.4815,1005.4815,1005.4815,1005.4815,0.0000
10/05/1989,1005.7064,1005.7064,1005.7064,1005.7064,0.0000
10/06/1989,1005.8139,1005.8139,1005.8139,1005.8139,0.0000
10/09/1989,1009.2887,1009.2887,1009.2887,1009.2887,0.0000
10/10/1989,1010.4174,1010.4174,1010.4174,1010.4174,0.0000
10/11/1989,1008.3120,1008.3120,1008.3120,1008.3120,0.0000
10/12/1989,1008.2067,1008.2067,1008.2067,1008.2067,0.0000
10/13/1989,976.3528,976.3528,976.3528,976.3528,0.0000
10/16/1989,991.7402,991.7402,991.7402,991.7402,0.0000
10/17/1989,992.0372,992.0372,992.0372,992.0372,0.0000
10/18/1989,990.0433,990.0433,990.0433,990.0433,0.0000
10/19/1989,999.0292,999.0292,999.0292,999.0292,0.0000
10/20/1989,1002.0878,1002.0878,1002.0878,1002.0878,0.0000
10/23/1989,1000.6230,1000.6230,1000.6230,1000.6230,0.0000
10/24/1989,997.6243,997.6243,997.6243,997.6243,0.0000
10/25/1989,1001.2236,1001.2236,1001.2236,1001.2236,0.0000
10/26/1989,997.0980,997.0980,997.0980,997.0980,0.0000
10/27/1989,998.8403,998.8403,998.8403,998.8403,0.0000
10/30/1989,1001.1251,1001.1251,1001.1251,1001.1251,0.0000
10/31/1989,1014.6462,1014.6462,1014.6462,1014.6462,0.0000
11/01/1989,1022.7187,1022.7187,1022.7187,1022.7187,0.0000
11/02/1989,1021.8675,1021.8675,1021.8675,1021.8675,0.0000
11/03/1989,1021.7336,1021.7336,1021.7336,1021.7336,0.0000
11/06/1989,1011.2530,1011.2530,1011.2530,1011.2530,0.0000
11/07/1989,1019.1747,1019.1747,1019.1747,1019.1747,0.0000
11/08/1989,1025.0376,1025.0376,1025.0376,1025.0376,0.0000
11/09/1989,1018.3663,1018.3663,1018.3663,1018.3663,0.0000
11/10/1989,1023.5347,1023.5347,1023.5347,1023.5347,0.0000
11/13/1989,1022.3840,1022.3840,1022.3840,1022.3840,0.0000
11/14/1989,1023.3137,1023.3137,1023.3137,1023.3137,0.0000
11/15/1989,1029.6630,1029.6630,1029.6630,1029.6630,0.0000
11/16/1989,1031.7177,1031.7177,1031.7177,1031.7177,0.0000
11/17/1989,1024.2928,1024.2928,1024.2928,1024.2928,0.0000
11/20/1989,1017.7219,1017.7219,1017.7219,1017.7219,0.0000
11/21/1989,1019.6915,1019.6915,1019.6915,1019.6915,0.0000
11/22/1989,1024.9785,1024.9785,1024.9785,1024.9785,0.0000
11/24/1989,1026.1910,1026.1910,1026.1910,1026.1910,0.0000
11/27/1989,1029.0287,1029.0287,1029.0287,1029.0287,0.0000
11/28/1989,1029.6718,1029.6718,1029.6718,1029.6718,0.0000
11/29/1989,1031.7627,1031.7627,1031.7627,1031.7627,0.0000
11/30/1989,1039.9875,1039.9875,1039.9875,1039.9875,0.0000
12/01/1989,1050.5761,1050.5761,1050.5761,1050.5761,0.0000
12/04/1989,1051.7668,1051.7668,1051.7668,1051.7668,0.0000
12/05/1989,1051.3696,1051.3696,1051.3696,1051.3696,0.0000
12/06/1989,1053.2627,1053.2627,1053.2627,1053.2627,0.0000
12/07/1989,1050.9651,1050.9651,1050.9651,1050.9651,0.0000
12/08/1989,1057.8797,1057.8797,1057.8797,1057.8797,0.0000
12/11/1989,1058.3029,1058.3029,1058.3029,1058.3029,0.0000
12/12/1989,1070.0131,1070.0131,1070.0131,1070.0131,0.0000
12/13/1989,1078.7760,1078.7760,1078.7760,1078.7760,0.0000
12/14/1989,1080.2270,1080.2270,1080.2270,1080.2270,0.0000
12/15/1989,1084.4948,1084.4948,1084.4948,1084.4948,0.0000
12/18/1989,1077.7128,1077.7128,1077.7128,1077.7128,0.0000
12/19/1989,1077.5977,1077.5977,1077.5977,1077.5977,0.0000
12/20/1989,1079.1279,1079.1279,1079.1279,1079.1279,0.0000
12/21/1989,1080.2290,1080.2290,1080.2290,1080.2290,0.0000
12/22/1989,1083.8161,1083.8161,1083.8161,1083.8161,0.0000
12/26/1989,1080.7639,1080.7639,1080.7639,1080.7639,0.0000
12/27/1989,1081.9025,1081.9025,1081.9025,1081.9025,0.0000
12/28/1989,1082.2093,1082.2093,1082.2093,1082.2093,0.0000
12/29/1989,1084.1516,1084.1516,1084.1516,1084.1516,0.0000
01/02/1990,1092.8936,1092.8936,1092.8936,1092.8936,0.0000
01/03/1990,1083.2240,1083.2240,1083.2240,1083.2240,0.0000
01/04/1990,1067.2062,1067.2062,1067.2062,1067.2062,0.0000
01/05/1990,1052.4576,1052.4576,1052.4576,1052.4576,0.0000
01/08/1990,1050.8913,1050.8913,1050.8913,1050.8913,0.0000
01/09/1990,1041.1673,1041.1673,1041.1673,1041.1673,0.0000
01/10/1990,1046.4074,1046.4074,1046.4074,1046.4074,0.0000
01/11/1990,1049.4735,1049.4735,1049.4735,1049.4735,0.0000
01/12/1990,1027.5463,1027.5463,1027.5463,1027.5463,0.0000
01/15/1990,1023.7901,1023.7901,1023.7901,1023.7901,0.0000
01/16/1990,1031.7708,1031.7708,1031.7708,1031.7708,0.0000
01/17/1990,1027.7333,1027.7333,1027.7333,1027.7333,0.0000
01/18/1990,1032.6919,1032.6919,1032.6919,1032.6919,0.0000
01/19/1990,1033.8137,1033.8137,1033.8137,1033.8137,0.0000
01/22/1990,1020.4841,1020.4841,1020.4841,1020.4841,0.0000
01/23/1990,1024.8474,1024.8474,1024.8474,1024.8474,0.0000
01/24/1990,1019.0589,1019.0589,1019.0589,1019.0589,0.0000
01/25/1990,1007.9368,1007.9368,1007.9368,1007.9368,0.0000
01/26/1990,1015.0640,1015.0640,1015.0640,1015.0640,0.0000
01/29/1990,1013.1556,1013.1556,1013.1556,1013.1556,0.0000
01/30/1990,1012.4666,1012.4666,1012.4666,1012.4666,0.0000
01/31/1990,1031.8400,1031.8400,1031.8400,1031.8400,0.0000
02/01/1990,1030.5802,1030.5802,1030.5802,1030.5802,0.0000
02/02/1990,1034.4241,1034.4241,1034.4241,1034.4241,0.0000
02/05/1990,1033.6554,1033.6554,1033.6554,1033.6554,0.0000
02/06/1990,1030.2011,1030.2011,1030.2011,1030.2011,0.0000
02/07/1990,1037.2986,1037.2986,1037.2986,1037.2986,0.0000
