Date,Open,High,Low,Close,Volume
01/02/1970,1000.0000,1000.0000,1000.0000,1000.0000,0.0000
01/05/1970,1000.0344,1000.0344,1000.0344,1000.0344,0.0000
01/06/1970,999.2939,999.2939,999.2939,999.2939,0.0000
01/07/1970,998.0912,998.0912,998.0912,998.0912,0.0000
01/08/1970,997.4277,997.4277,997.4277,997.4277,0.0000
01/09/1970,998.0328,998.0328,998.0328,998.0328,0.0000
01/12/1970,999.2811,999.2811,999.2811,999.2811,0.0000
01/13/1970,1000.2435,1000.2435,1000.2435,1000.2435,0.0000
01/14/1970,1000.0715,1000.0715,1000.0715,1000.0715,0.0000
01/15/1970,999.5608,999.5608,999.5608,999.5608,0.0000
01/16/1970,999.5670,999.5670,999.5670,999.5670,0.0000
01/19/1970,1000.0639,1000.0639,1000.0639,1000.0639,0.0000
01/20/1970,1000.2891,1000.2891,1000.2891,1000.2891,0.0000
01/21/1970,1000.3985,1000.3985,1000.3985,1000.3985,0.0000
01/22/1970,1000.3578,1000.3578,1000.3578,1000.3578,0.0000
01/23/1970,1000.0530,1000.0530,1000.0530,1000.0530,0.0000
01/26/1970,999.6949,999.6949,999.6949,999.6949,0.0000
01/27/1970,999.7307,999.7307,999.7307,999.7307,0.0000
01/28/1970,999.8515,999.8515,999.8515,999.8515,0.0000
01/29/1970,999.9106,999.9106,999.9106,999.9106,0.0000
01/30/1970,999.7339,999.7339,999.7339,999.7339,0.0000
02/02/1970,999.9656,999.9656,999.9656,999.9656,0.0000
02/03/1970,1000.6148,1000.6148,1000.6148,1000.6148,0.0000
02/04/1970,1001.9886,1001.9886,1001.9886,1001.9886,0.0000
02/05/1970,1004.0304,1004.0304,1004.0304,1004.0304,0.0000
02/06/1970,1006.9961,1006.9961,1006.9961,1006.9961,0.0000
02/09/1970,1011.1430,1011.1430,1011.1430,1011.1430,0.0000
02/10/1970,1014.9298,1014.9298,1014.9298,1014.9298,0.0000
02/11/1970,1018.0522,1018.0522,1018.0522,1018.0522,0.0000
02/12/1970,1020.5633,1020.5633,1020.5633,1020.5633,0.0000
02/13/1970,1024.2371,1024.2371,1024.2371,1024.2371,0.0000
02/16/1970,1027.8233,1027.8233,1027.8233,1027.8233,0.0000
02/17/1970,1030.7654,1030.7654,1030.7654,1030.7654,0.0000
02/18/1970,1033.1249,1033.1249,1033.1249,1033.1249,0.0000
02/19/1970,1035.1157,1035.1157,1035.1157,1035.1157,0.0000
02/20/1970,1036.2605,1036.2605,1036.2605,1036.2605,0.0000
02/24/1970,1037.1762,1037.1762,1037.1762,1037.1762,0.0000
02/25/1970,1038.2872,1038.2872,1038.2872,1038.2872,0.0000
02/26/1970,1039.7621,1039.7621,1039.7621,1039.7621,0.0000
02/27/1970,1041.2665,1041.2665,1041.2665,1041.2665,0.0000
03/02/1970,1042.1522,1042.1522,1042.1522,1042.1522,0.0000
03/03/1970,1042.6932,1042.6932,1042.6932,1042.6932,0.0000
03/04/1970,1043.0505,1043.0505,1043.0505,1043.0505,0.0000
03/05/1970,1042.8199,1042.8199,1042.8199,1042.8199,0.0000
03/06/1970,1042.5078,1042.5078,1042.5078,1042.5078,0.0000
03/09/1970,1041.8527,1041.8527,1041.8527,1041.8527,0.0000
03/10/1970,1040.4078,1040.4078,1040.4078,1040.4078,0.0000
03/11/1970,1037.9451,1037.9451,1037.9451,1037.9451,0.0000
03/12/1970,1034.7318,1034.7318,1034.7318,1034.7318,0.0000
03/13/1970,1030.8551,1030.8551,1030.8551,1030.8551,0.0000
03/16/1970,1026.7986,1026.7986,1026.7986,1026.7986,0.0000
03/17/1970,1022.5572,1022.5572,1022.5572,1022.5572,0.0000
03/18/1970,1019.3457,1019.3457,1019.3457,1019.3457,0.0000
03/19/1970,1019.3555,1019.3555,1019.3555,1019.3555,0.0000
03/20/1970,1020.5834,1020.5834,1020.5834,1020.5834,0.0000
03/23/1970,1022.3687,1022.3687,1022.3687,1022.3687,0.0000
03/24/1970,1024.7165,1024.7165,1024.7165,1024.7165,0.0000
03/25/1970,1027.9323,1027.9323,1027.9323,1027.9323,0.0000
03/26/1970,1031.4603,1031.4603,1031.4603,1031.4603,0.0000
03/30/1970,1033.9220,1033.9220,1033.9220,1033.9220,0.0000
03/31/1970,1035.5419,1035.5419,1035.5419,1035.5419,0.0000
04/01/1970,1037.2477,1037.2477,1037.2477,1037.2477,0.0000
04/02/1970,1038.8338,1038.8338,1038.8338,1038.8338,0.0000
04/03/1970,1039.9754,1039.9754,1039.9754,1039.9754,0.0000
04/06/1970,1040.3302,1040.3302,1040.3302,1040.3302,0.0000
04/07/1970,1040.2023,1040.2023,1040.2023,1040.2023,0.0000
04/08/1970,1039.7815,1039.7815,1039.7815,1039.7815,0.0000
04/09/1970,1039.1852,1039.1852,1039.1852,1039.1852,0.0000
04/10/1970,1038.8529,1038.8529,1038.8529,1038.8529,0.0000
04/13/1970,1038.5823,1038.5823,1038.5823,1038.5823,0.0000
04/14/1970,1038.1543,1038.1543,1038.1543,1038.1543,0.0000
04/15/1970,1037.2454,1037.2454,1037.2454,1037.2454,0.0000
04/16/1970,1035.5239,1035.5239,1035.5239,1035.5239,0.0000
04/17/1970,1032.8180,1032.8180,1032.8180,1032.8180,0.0000
04/20/1970,1029.6547,1029.6547,1029.6547,1029.6547,0.0000
04/21/1970,1026.5603,1026.5603,1026.5603,1026.5603,0.0000
04/22/1970,1022.8027,1022.8027,1022.8027,1022.8027,0.0000
04/23/1970,1018.9770,1018.9770,1018.9770,1018.9770,0.0000
04/24/1970,1015.2346,1015.2346,1015.2346,1015.2346,0.0000
04/27/1970,1011.7513,1011.7513,1011.7513,1011.7513,0.0000
04/28/1970,1008.9244,1008.9244,1008.9244,1008.9244,0.0000
04/29/1970,1007.0839,1007.0839,1007.0839,1007.0839,0.0000
04/30/1970,1005.7993,1005.7993,1005.7993,1005.7993,0.0000
05/01/1970,1004.7036,1004.7036,1004.7036,1004.7036,0.0000
05/04/1970,1002.4623,1002.4623,1002.4623,1002.4623,0.0000
05/05/1970,1000.0013,1000.0013,1000.0013,1000.0013,0.0000
05/06/1970,998.5525,998.5525,998.5525,998.5525,0.0000
05/07/1970,997.9713,997.9713,997.9713,997.9713,0.0000
05/08/1970,998.3260,998.3260,998.3260,998.3260,0.0000
05/11/1970,998.7455,998.7455,998.7455,998.7455,0.0000
05/12/1970,998.9496,998.9496,998.9496,998.9496,0.0000
